,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
30,MANAPPURAM,MANAPPURAMEQN,EQ,,314.9,1.55,0.49,313.35,6695,2108255,171584267840.93,318.9,168.83,314.9,"[{'price': 314, 'buyQty': 121, 'sellQty': 0}, {'price': 314.25, 'buyQty': 4, 'sellQty': 0}, {'price': 314.35, 'buyQty': 10, 'sellQty': 0}, {'price': 314.5, 'buyQty': 1000, 'sellQty': 0}, {'price': 314.65, 'buyQty': 1, 'sellQty': 0}, {'price': 314.9, 'buyQty': 0, 'sellQty': 554, 'iep': True}, {'price': 315, 'buyQty': 0, 'sellQty': 602}, {'price': 315.3, 'buyQty': 0, 'sellQty': 1000}, {'price': 315.5, 'buyQty': 0, 'sellQty': 106}, {'price': 315.7, 'buyQty': 0, 'sellQty': 300}]",0,0,314.9,6695,314.9,6695,29-Dec-2025 09:07:54,84859,27679,0,0,1.55,0.49,313.35
31,PGEL,PGELEQN,EQ,,583.9,2.85,0.49,581.05,2310,1348809,93012520636.35,1054.2,465.0,583.9,"[{'price': 579, 'buyQty': 86, 'sellQty': 0}, {'price': 580, 'buyQty': 110, 'sellQty': 0}, {'price': 581, 'buyQty': 101, 'sellQty': 0}, {'price': 581.05, 'buyQty': 312, 'sellQty': 0}, {'price': 582.75, 'buyQty': 3, 'sellQty': 0}, {'price': 583.9, 'buyQty': 0, 'sellQty': 432, 'iep': True}, {'price': 584, 'buyQty': 0, 'sellQty': 338}, {'price': 584.1, 'buyQty': 0, 'sellQty': 41}, {'price': 584.55, 'buyQty': 0, 'sellQty': 15}, {'price': 584.9, 'buyQty': 0, 'sellQty': 1}]",0,0,583.9,2310,583.9,2310,29-Dec-2025 09:07:53,47746,11982,0,0,2.85,0.49,581.05
32,JINDALSTEL,JINDALSTELEQN,EQ,,991.2,4.7,0.48,986.5,979,970384,367468462678.05,1098.0,723.35,991.2,"[{'price': 990, 'buyQty': 377, 'sellQty': 0}, {'price': 991, 'buyQty': 1203, 'sellQty': 0}, {'price': 991.1, 'buyQty': 5, 'sellQty': 0}, {'price': 991.2, 'buyQty': 212, 'sellQty': 0, 'iep': True}, {'price': 991.3, 'buyQty': 27127, 'sellQty': 0}, {'price': 992, 'buyQty': 0, 'sellQty': 5}, {'price': 993, 'buyQty': 0, 'sellQty': 21}, {'price': 994, 'buyQty': 0, 'sellQty': 500}, {'price': 995, 'buyQty': 0, 'sellQty': 511}, {'price': 995.8, 'buyQty': 0, 'sellQty': 10}]",0,0,991.2,979,991.2,979,29-Dec-2025 09:07:53,10109,36975,0,0,4.7,0.48,986.5
33,COALINDIA,COALINDIAEQN,EQ,,404.0,1.85,0.46,402.15,43730,17666920,911065649281.64,417.25,349.25,404.0,"[{'price': 403.2, 'buyQty': 512, 'sellQty': 0}, {'price': 403.3, 'buyQty': 10, 'sellQty': 0}, {'price': 403.35, 'buyQty': 262, 'sellQty': 0}, {'price': 403.5, 'buyQty': 725, 'sellQty': 0}, {'price': 403.55, 'buyQty': 10, 'sellQty': 0}, {'price': 404, 'buyQty': 0, 'sellQty': 1813, 'iep': True}, {'price': 404.1, 'buyQty': 0, 'sellQty': 330}, {'price': 404.15, 'buyQty': 0, 'sellQty': 1}, {'price': 404.2, 'buyQty': 0, 'sellQty': 100}, {'price': 404.3, 'buyQty': 0, 'sellQty': 85}]",0,0,404.0,43730,404.0,43730,29-Dec-2025 09:07:52,397086,182132,0,0,1.85,0.46,402.15
34,ABCAPITAL,ABCAPITALEQN,EQ,,349.7,1.55,0.45,348.15,7932,2773820,265477085168.31,368.95,149.01,349.7,"[{'price': 348.15, 'buyQty': 1380, 'sellQty': 0}, {'price': 348.2, 'buyQty': 50, 'sellQty': 0}, {'price': 348.5, 'buyQty': 10, 'sellQty': 0}, {'price': 349, 'buyQty': 20, 'sellQty': 0}, {'price': 349.15, 'buyQty': 42, 'sellQty': 0}, {'price': 349.7, 'buyQty': 0, 'sellQty': 53, 'iep': True}, {'price': 349.75, 'buyQty': 0, 'sellQty': 600}, {'price': 349.9, 'buyQty': 0, 'sellQty': 100}, {'price': 349.95, 'buyQty': 0, 'sellQty': 480}, {'price': 350, 'buyQty': 0, 'sellQty': 443}]",0,0,349.7,7932,349.7,7932,29-Dec-2025 09:07:52,169991,52760,0,0,1.55,0.45,348.15
35,SUZLON,SUZLONEQN,EQ,,53.44,0.24,0.45,53.2,348825,18641208,645487695225.35,74.3,46.15,53.44,"[{'price': 53.35, 'buyQty': 27245, 'sellQty': 0}, {'price': 53.36, 'buyQty': 2000, 'sellQty': 0}, {'price': 53.38, 'buyQty': 1000, 'sellQty': 0}, {'price': 53.4, 'buyQty': 66070, 'sellQty': 0}, {'price': 53.41, 'buyQty': 500, 'sellQty': 0}, {'price': 53.44, 'buyQty': 0, 'sellQty': 13690, 'iep': True}, {'price': 53.45, 'buyQty': 0, 'sellQty': 45126}, {'price': 53.47, 'buyQty': 0, 'sellQty': 6243}, {'price': 53.48, 'buyQty': 0, 'sellQty': 9176}, {'price': 53.49, 'buyQty': 0, 'sellQty': 550}]",0,0,53.44,348825,53.44,348825,29-Dec-2025 09:07:52,2040916,1376549,0,0,0.24,0.45,53.2
36,TITAN,TITANEQN,EQ,,4010.0,18.0,0.45,3992.0,6624,26562240,1643585890230.89,4031.7,2925.0,4010.0,"[{'price': 4003, 'buyQty': 3, 'sellQty': 0}, {'price': 4005, 'buyQty': 44, 'sellQty': 0}, {'price': 4006, 'buyQty': 2, 'sellQty': 0}, {'price': 4009.9, 'buyQty': 2, 'sellQty': 0}, {'price': 4010, 'buyQty': 154, 'sellQty': 0, 'iep': True}, {'price': 4010.9, 'buyQty': 0, 'sellQty': 9}, {'price': 4011, 'buyQty': 0, 'sellQty': 10}, {'price': 4012, 'buyQty': 0, 'sellQty': 100}, {'price': 4013.5, 'buyQty': 0, 'sellQty': 226}, {'price': 4014, 'buyQty': 0, 'sellQty': 4}]",0,0,4010.0,6624,4010.0,6624,29-Dec-2025 09:07:51,9692,15370,0,0,18.0,0.45,3992.0
37,OBEROIRLTY,OBEROIRLTYEQN,EQ,,1688.0,7.4,0.44,1680.6,427,720776,197850643120.65,2343.65,1451.95,1688.0,"[{'price': 1677, 'buyQty': 70, 'sellQty': 0}, {'price': 1680, 'buyQty': 7, 'sellQty': 0}, {'price': 1680.6, 'buyQty': 270, 'sellQty': 0}, {'price': 1681, 'buyQty': 3, 'sellQty': 0}, {'price': 1684.4, 'buyQty': 3, 'sellQty': 0}, {'price': 1688, 'buyQty': 0, 'sellQty': 125, 'iep': True}, {'price': 1689, 'buyQty': 0, 'sellQty': 13}, {'price': 1690, 'buyQty': 0, 'sellQty': 3}, {'price': 1695, 'buyQty': 0, 'sellQty': 1}, {'price': 1696.9, 'buyQty': 0, 'sellQty': 100}]",0,0,1688.0,427,1688.0,427,29-Dec-2025 09:07:53,4246,1806,0,0,7.4,0.44,1680.6
38,SAIL,SAILEQN,EQ,,132.9,0.58,0.44,132.32,28503,3788048,190785006551.35,145.9,99.15,132.9,"[{'price': 132.7, 'buyQty': 100, 'sellQty': 0}, {'price': 132.71, 'buyQty': 10, 'sellQty': 0}, {'price': 132.8, 'buyQty': 30700, 'sellQty': 0}, {'price': 132.85, 'buyQty': 250, 'sellQty': 0}, {'price': 132.9, 'buyQty': 16856, 'sellQty': 0, 'iep': True}, {'price': 132.98, 'buyQty': 0, 'sellQty': 1000}, {'price': 133, 'buyQty': 0, 'sellQty': 11639}, {'price': 133.19, 'buyQty': 0, 'sellQty': 25}, {'price': 133.2, 'buyQty': 0, 'sellQty': 220}, {'price': 133.24, 'buyQty': 0, 'sellQty': 100}]",0,0,132.9,28503,132.9,28503,29-Dec-2025 09:07:53,494857,268220,0,0,0.58,0.44,132.32
39,BANDHANBNK,BANDHANBNKEQN,EQ,,145.5,0.62,0.43,144.88,39069,5684539,126104956746.86,192.48,128.16,145.5,"[{'price': 145.2, 'buyQty': 2, 'sellQty': 0}, {'price': 145.25, 'buyQty': 1, 'sellQty': 0}, {'price': 145.4, 'buyQty': 4000, 'sellQty': 0}, {'price': 145.45, 'buyQty': 30, 'sellQty': 0}, {'price': 145.5, 'buyQty': 62, 'sellQty': 0, 'iep': True}, {'price': 145.6, 'buyQty': 0, 'sellQty': 10}, {'price': 145.64, 'buyQty': 0, 'sellQty': 10}, {'price': 145.8, 'buyQty': 0, 'sellQty': 2101}, {'price': 145.85, 'buyQty': 0, 'sellQty': 2749}, {'price': 145.88, 'buyQty': 0, 'sellQty': 30}]",0,0,145.5,39069,145.5,39069,29-Dec-2025 09:07:51,262252,183690,0,0,0.62,0.43,144.88
40,TRENT,TRENTEQN,EQ,,4303.2,17.9,0.42,4285.3,2250,9682200,947376287587.26,7493.05,3930.1,4303.2,"[{'price': 4300, 'buyQty': 141, 'sellQty': 0}, {'price': 4300.1, 'buyQty': 100, 'sellQty': 0}, {'price': 4301, 'buyQty': 32, 'sellQty': 0}, {'price': 4302, 'buyQty': 1, 'sellQty': 0}, {'price': 4303, 'buyQty': 10, 'sellQty': 0}, {'price': 4303.2, 'buyQty': 0, 'sellQty': 815, 'iep': True}, {'price': 4305, 'buyQty': 0, 'sellQty': 1}, {'price': 4305.5, 'buyQty': 0, 'sellQty': 1}, {'price': 4308, 'buyQty': 0, 'sellQty': 15}, {'price': 4309, 'buyQty': 0, 'sellQty': 200}]",0,0,4303.2,2250,4303.2,2250,29-Dec-2025 09:07:52,15769,11426,0,0,17.9,0.42,4285.3
41,AMBUJACEM,AMBUJACEMEQN,EQ,,556.9,2.25,0.41,554.65,5781,3219438,346046406152.61,624.95,455.0,556.9,"[{'price': 555.2, 'buyQty': 500, 'sellQty': 0}, {'price': 555.55, 'buyQty': 25, 'sellQty': 0}, {'price': 555.75, 'buyQty': 4, 'sellQty': 0}, {'price': 556, 'buyQty': 172, 'sellQty': 0}, {'price': 556.3, 'buyQty': 5, 'sellQty': 0}, {'price': 556.9, 'buyQty': 0, 'sellQty': 384, 'iep': True}, {'price': 556.95, 'buyQty': 0, 'sellQty': 5}, {'price': 557, 'buyQty': 0, 'sellQty': 585}, {'price': 557.2, 'buyQty': 0, 'sellQty': 3749}, {'price': 557.4, 'buyQty': 0, 'sellQty': 66}]",0,0,556.9,5781,556.9,5781,29-Dec-2025 09:07:51,135328,26752,0,0,2.25,0.41,554.65
42,CROMPTON,CROMPTONEQN,EQ,,257.9,1.05,0.41,256.85,6734,1736698,164714957542.4,401.95,248.0,257.9,"[{'price': 257.15, 'buyQty': 1, 'sellQty': 0}, {'price': 257.2, 'buyQty': 25, 'sellQty': 0}, {'price': 257.6, 'buyQty': 3, 'sellQty': 0}, {'price': 257.85, 'buyQty': 100, 'sellQty': 0}, {'price': 257.9, 'buyQty': 79, 'sellQty': 0, 'iep': True}, {'price': 257.95, 'buyQty': 0, 'sellQty': 176}, {'price': 258, 'buyQty': 0, 'sellQty': 290}, {'price': 258.4, 'buyQty': 0, 'sellQty': 25}, {'price': 258.5, 'buyQty': 0, 'sellQty': 15}, {'price': 258.6, 'buyQty': 0, 'sellQty': 100}]",0,0,257.9,6734,257.9,6734,29-Dec-2025 09:08:05,82905,67458,0,0,1.05,0.41,256.85
43,HAVELLS,HAVELLSEQN,EQ,,1424.0,5.8,0.41,1418.2,850,1210400,356409506364.93,1721.2,1380.0,1424.0,"[{'price': 1418.2, 'buyQty': 191, 'sellQty': 0}, {'price': 1419, 'buyQty': 1001, 'sellQty': 0}, {'price': 1419.5, 'buyQty': 8, 'sellQty': 0}, {'price': 1420, 'buyQty': 20, 'sellQty': 0}, {'price': 1421, 'buyQty': 7, 'sellQty': 0}, {'price': 1424, 'buyQty': 0, 'sellQty': 374, 'iep': True}, {'price': 1425, 'buyQty': 0, 'sellQty': 35}, {'price': 1425.7, 'buyQty': 0, 'sellQty': 16}, {'price': 1426.9, 'buyQty': 0, 'sellQty': 500}, {'price': 1427.3, 'buyQty': 0, 'sellQty': 11}]",0,0,1424.0,850,1424.0,850,29-Dec-2025 09:07:52,12578,5230,0,0,5.8,0.41,1418.2
44,BOSCHLTD,BOSCHLTDEQN,EQ,,36000.0,145.0,0.4,35855.0,15,540000,309831761768.5,41945.0,25921.6,36000.0,"[{'price': 35780, 'buyQty': 1, 'sellQty': 0}, {'price': 35820, 'buyQty': 1, 'sellQty': 0}, {'price': 35825, 'buyQty': 3, 'sellQty': 0}, {'price': 35830, 'buyQty': 15, 'sellQty': 0}, {'price': 35855, 'buyQty': 17, 'sellQty': 0}, {'price': 36000, 'buyQty': 0, 'sellQty': 26, 'iep': True}, {'price': 36090, 'buyQty': 0, 'sellQty': 2}, {'price': 36100, 'buyQty': 0, 'sellQty': 1}, {'price': 36150, 'buyQty': 0, 'sellQty': 1}, {'price': 36195, 'buyQty': 0, 'sellQty': 3}]",0,0,36000.0,15,36000.0,15,29-Dec-2025 09:07:53,1007,142,0,0,145.0,0.4,35855.0
45,MUTHOOTFIN,MUTHOOTFINEQN,EQ,,3812.0,15.0,0.4,3797.0,669,2550228,406717112983.13,3890.0,1965.0,3812.0,"[{'price': 3807, 'buyQty': 1, 'sellQty': 0}, {'price': 3808.3, 'buyQty': 1, 'sellQty': 0}, {'price': 3810, 'buyQty': 20, 'sellQty': 0}, {'price': 3811.3, 'buyQty': 21, 'sellQty': 0}, {'price': 3812, 'buyQty': 36, 'sellQty': 0, 'iep': True}, {'price': 3821.2, 'buyQty': 0, 'sellQty': 2}, {'price': 3821.3, 'buyQty': 0, 'sellQty': 5}, {'price': 3825, 'buyQty': 0, 'sellQty': 1}, {'price': 3825.5, 'buyQty': 0, 'sellQty': 8}, {'price': 3827, 'buyQty': 0, 'sellQty': 61}]",0,0,3812.0,669,3812.0,669,29-Dec-2025 09:07:53,3901,2019,0,0,15.0,0.4,3797.0
46,SBILIFE,SBILIFEEQN,EQ,,2026.7,7.6,0.38,2019.1,581,1177512,902869000449.24,2086.6,1372.55,2026.7,"[{'price': 2017.4, 'buyQty': 51, 'sellQty': 0}, {'price': 2018, 'buyQty': 5, 'sellQty': 0}, {'price': 2019.1, 'buyQty': 63, 'sellQty': 0}, {'price': 2019.2, 'buyQty': 25, 'sellQty': 0}, {'price': 2025.1, 'buyQty': 3, 'sellQty': 0}, {'price': 2026.7, 'buyQty': 0, 'sellQty': 402, 'iep': True}, {'price': 2026.9, 'buyQty': 0, 'sellQty': 44}, {'price': 2028, 'buyQty': 0, 'sellQty': 50}, {'price': 2029, 'buyQty': 0, 'sellQty': 50}, {'price': 2029.9, 'buyQty': 0, 'sellQty': 92}]",0,0,2026.7,581,2026.7,581,29-Dec-2025 09:07:53,5626,2659,0,0,7.6,0.38,2019.1
47,BHEL,BHELEQN,EQ,,282.5,1.0,0.36,281.5,29202,8249565,359519046258.36,295.25,176.0,282.5,"[{'price': 281.8, 'buyQty': 15, 'sellQty': 0}, {'price': 281.9, 'buyQty': 2, 'sellQty': 0}, {'price': 282, 'buyQty': 81214, 'sellQty': 0}, {'price': 282.3, 'buyQty': 180, 'sellQty': 0}, {'price': 282.5, 'buyQty': 12603, 'sellQty': 0, 'iep': True}, {'price': 282.6, 'buyQty': 0, 'sellQty': 75}, {'price': 282.7, 'buyQty': 0, 'sellQty': 150}, {'price': 282.8, 'buyQty': 0, 'sellQty': 204}, {'price': 282.85, 'buyQty': 0, 'sellQty': 155}, {'price': 282.9, 'buyQty': 0, 'sellQty': 130}]",0,0,282.5,29202,282.5,29202,29-Dec-2025 09:07:51,206473,189632,0,0,1.0,0.36,281.5
48,DIVISLAB,DIVISLABEQN,EQ,,6450.0,22.5,0.35,6427.5,218,1406100,814472259960.3,7071.5,4955.0,6450.0,"[{'price': 6421, 'buyQty': 5, 'sellQty': 0}, {'price': 6427.5, 'buyQty': 15, 'sellQty': 0}, {'price': 6430, 'buyQty': 50, 'sellQty': 0}, {'price': 6440, 'buyQty': 1, 'sellQty': 0}, {'price': 6446.5, 'buyQty': 5, 'sellQty': 0}, {'price': 6450, 'buyQty': 0, 'sellQty': 175, 'iep': True}, {'price': 6452, 'buyQty': 0, 'sellQty': 5}, {'price': 6455, 'buyQty': 0, 'sellQty': 15}, {'price': 6455.5, 'buyQty': 0, 'sellQty': 5}, {'price': 6460, 'buyQty': 0, 'sellQty': 15}]",0,0,6450.0,218,6450.0,218,29-Dec-2025 09:07:52,4959,1161,0,0,22.5,0.35,6427.5
49,MANKIND,MANKINDEQN,EQ,,2200.6,7.6,0.35,2193.0,124,272874,247286287493.83,2998.4,2090.0,2200.6,"[{'price': 2192.1, 'buyQty': 2, 'sellQty': 0}, {'price': 2192.5, 'buyQty': 200, 'sellQty': 0}, {'price': 2193, 'buyQty': 246, 'sellQty': 0}, {'price': 2193.6, 'buyQty': 10, 'sellQty': 0}, {'price': 2200, 'buyQty': 5, 'sellQty': 0}, {'price': 2200.6, 'buyQty': 0, 'sellQty': 199, 'iep': True}, {'price': 2202, 'buyQty': 0, 'sellQty': 10}, {'price': 2203, 'buyQty': 0, 'sellQty': 15}, {'price': 2204, 'buyQty': 0, 'sellQty': 1}, {'price': 2205, 'buyQty': 0, 'sellQty': 5}]",0,0,2200.6,124,2200.6,124,29-Dec-2025 09:07:53,6279,5107,0,0,7.6,0.35,2193.0
50,PETRONET,PETRONETEQN,EQ,,282.7,1.0,0.35,281.7,3448,974749,210400853593.52,349.5,263.5,282.7,"[{'price': 281.7, 'buyQty': 787, 'sellQty': 0}, {'price': 282, 'buyQty': 698, 'sellQty': 0}, {'price': 282.1, 'buyQty': 50, 'sellQty': 0}, {'price': 282.2, 'buyQty': 11, 'sellQty': 0}, {'price': 282.5, 'buyQty': 18, 'sellQty': 0}, {'price': 282.7, 'buyQty': 0, 'sellQty': 966, 'iep': True}, {'price': 282.8, 'buyQty': 0, 'sellQty': 6}, {'price': 282.95, 'buyQty': 0, 'sellQty': 25}, {'price': 283, 'buyQty': 0, 'sellQty': 59}, {'price': 283.3, 'buyQty': 0, 'sellQty': 100}]",0,0,282.7,3448,282.7,3448,29-Dec-2025 09:07:53,74594,41539,0,0,1.0,0.35,281.7
51,IDEA,IDEAEQN,EQ,,11.98,0.04,0.34,11.94,3329271,39884666,328744005656.89,12.22,6.12,11.98,"[{'price': 11.93, 'buyQty': 606600, 'sellQty': 0}, {'price': 11.94, 'buyQty': 744688, 'sellQty': 0}, {'price': 11.95, 'buyQty': 280774, 'sellQty': 0}, {'price': 11.96, 'buyQty': 12381, 'sellQty': 0}, {'price': 11.97, 'buyQty': 8594, 'sellQty': 0}, {'price': 11.98, 'buyQty': 0, 'sellQty': 1619331, 'iep': True}, {'price': 11.99, 'buyQty': 0, 'sellQty': 170544}, {'price': 12, 'buyQty': 0, 'sellQty': 162281}, {'price': 12.01, 'buyQty': 0, 'sellQty': 4810}, {'price': 12.02, 'buyQty': 0, 'sellQty': 185521}]",0,0,11.98,3329271,11.98,3329271,29-Dec-2025 09:07:54,18696087,6475663,0,0,0.04,0.34,11.94
52,GODREJCP,GODREJCPEQN,EQ,,1210.2,4.0,0.33,1206.2,6743,8160378,481453356571.63,1309.0,979.5,1210.2,"[{'price': 1206.2, 'buyQty': 205, 'sellQty': 0}, {'price': 1208, 'buyQty': 12, 'sellQty': 0}, {'price': 1209.8, 'buyQty': 95, 'sellQty': 0}, {'price': 1210, 'buyQty': 1525, 'sellQty': 0}, {'price': 1210.2, 'buyQty': 1496, 'sellQty': 0, 'iep': True}, {'price': 1210.8, 'buyQty': 0, 'sellQty': 8}, {'price': 1211, 'buyQty': 0, 'sellQty': 116}, {'price': 1212, 'buyQty': 0, 'sellQty': 42}, {'price': 1212.3, 'buyQty': 0, 'sellQty': 1}, {'price': 1212.5, 'buyQty': 0, 'sellQty': 20}]",0,0,1210.2,6743,1210.2,6743,29-Dec-2025 09:07:52,25034,8909,0,0,4.0,0.33,1206.2
53,BAJFINANCE,BAJFINANCEEQN,EQ,,1003.0,3.0,0.3,1000.0,12174,12210522,2649249088946.29,1102.5,679.2,1003.0,"[{'price': 1002, 'buyQty': 1023, 'sellQty': 0}, {'price': 1002.1, 'buyQty': 100, 'sellQty': 0}, {'price': 1002.4, 'buyQty': 22, 'sellQty': 0}, {'price': 1002.5, 'buyQty': 1, 'sellQty': 0}, {'price': 1003, 'buyQty': 5, 'sellQty': 0, 'iep': True}, {'price': 1003.9, 'buyQty': 0, 'sellQty': 3000}, {'price': 1004, 'buyQty': 0, 'sellQty': 563}, {'price': 1004.8, 'buyQty': 0, 'sellQty': 150}, {'price': 1004.9, 'buyQty': 0, 'sellQty': 102}, {'price': 1005, 'buyQty': 0, 'sellQty': 1195}]",0,0,1003.0,12174,1003.0,12174,29-Dec-2025 09:07:51,124728,54061,0,0,3.0,0.3,1000.0
54,KOTAKBANK,KOTAKBANKEQN,EQ,,2170.6,6.4,0.3,2164.2,2228,4836096,3171011798668.8,2301.9,1723.75,2170.6,"[{'price': 2165, 'buyQty': 268, 'sellQty': 0}, {'price': 2166, 'buyQty': 38, 'sellQty': 0}, {'price': 2168.2, 'buyQty': 10, 'sellQty': 0}, {'price': 2169, 'buyQty': 1, 'sellQty': 0}, {'price': 2170, 'buyQty': 192, 'sellQty': 0}, {'price': 2170.6, 'buyQty': 0, 'sellQty': 875, 'iep': True}, {'price': 2171.9, 'buyQty': 0, 'sellQty': 2}, {'price': 2173, 'buyQty': 0, 'sellQty': 1}, {'price': 2173.6, 'buyQty': 0, 'sellQty': 11}, {'price': 2173.8, 'buyQty': 0, 'sellQty': 500}]",0,0,2170.6,2228,2170.6,2228,29-Dec-2025 09:07:54,17329,6594,0,0,6.4,0.3,2164.2
55,SHRIRAMFIN,SHRIRAMFINEQN,EQ,,963.0,2.75,0.29,960.25,6933,6676479,1341230491244.28,983.7,493.35,963.0,"[{'price': 961, 'buyQty': 1109, 'sellQty': 0}, {'price': 961.15, 'buyQty': 11, 'sellQty': 0}, {'price': 961.5, 'buyQty': 25, 'sellQty': 0}, {'price': 962, 'buyQty': 100, 'sellQty': 0}, {'price': 963, 'buyQty': 104, 'sellQty': 0, 'iep': True}, {'price': 964, 'buyQty': 0, 'sellQty': 333}, {'price': 964.6, 'buyQty': 0, 'sellQty': 50}, {'price': 964.9, 'buyQty': 0, 'sellQty': 100}, {'price': 965, 'buyQty': 0, 'sellQty': 1133}, {'price': 965.1, 'buyQty': 0, 'sellQty': 10}]",0,0,963.0,6933,963.0,6933,29-Dec-2025 09:07:54,78276,27540,0,0,2.75,0.29,960.25
56,PATANJALI,PATANJALIEQN,EQ,,548.0,1.45,0.27,546.55,2525,1383700,185418981708.24,670.33,521.0,548.0,"[{'price': 546, 'buyQty': 209, 'sellQty': 0}, {'price': 546.5, 'buyQty': 1, 'sellQty': 0}, {'price': 546.55, 'buyQty': 34, 'sellQty': 0}, {'price': 547, 'buyQty': 216, 'sellQty': 0}, {'price': 548, 'buyQty': 201, 'sellQty': 0, 'iep': True}, {'price': 548.35, 'buyQty': 0, 'sellQty': 150}, {'price': 548.95, 'buyQty': 0, 'sellQty': 200}, {'price': 549, 'buyQty': 0, 'sellQty': 66}, {'price': 549.5, 'buyQty': 0, 'sellQty': 100}, {'price': 549.95, 'buyQty': 0, 'sellQty': 200}]",0,0,548.0,2525,548.0,2525,29-Dec-2025 09:07:53,25190,17047,0,0,1.45,0.27,546.55
57,RECLTD,RECLTDEQN,EQ,,358.0,0.9,0.25,357.1,7934,2840372,444912990256.2,544.7,330.95,358.0,"[{'price': 357.2, 'buyQty': 1526, 'sellQty': 0}, {'price': 357.25, 'buyQty': 3, 'sellQty': 0}, {'price': 357.3, 'buyQty': 100, 'sellQty': 0}, {'price': 357.5, 'buyQty': 440, 'sellQty': 0}, {'price': 357.6, 'buyQty': 100, 'sellQty': 0}, {'price': 358, 'buyQty': 0, 'sellQty': 6668, 'iep': True}, {'price': 358.05, 'buyQty': 0, 'sellQty': 3}, {'price': 358.1, 'buyQty': 0, 'sellQty': 2}, {'price': 358.15, 'buyQty': 0, 'sellQty': 2}, {'price': 358.2, 'buyQty': 0, 'sellQty': 202}]",0,0,358.0,7934,358.0,7934,29-Dec-2025 09:07:53,306086,102418,0,0,0.9,0.25,357.1
58,VOLTAS,VOLTASEQN,EQ,,1384.5,3.4,0.25,1381.1,348,481806,314344492311.87,1859.4,1135.0,1384.5,"[{'price': 1379.8, 'buyQty': 2, 'sellQty': 0}, {'price': 1381.1, 'buyQty': 19, 'sellQty': 0}, {'price': 1381.8, 'buyQty': 3, 'sellQty': 0}, {'price': 1382, 'buyQty': 10, 'sellQty': 0}, {'price': 1384.5, 'buyQty': 11, 'sellQty': 0, 'iep': True}, {'price': 1385, 'buyQty': 0, 'sellQty': 5}, {'price': 1386.5, 'buyQty': 0, 'sellQty': 50}, {'price': 1387, 'buyQty': 0, 'sellQty': 300}, {'price': 1388.4, 'buyQty': 0, 'sellQty': 18}, {'price': 1389.9, 'buyQty': 0, 'sellQty': 2}]",0,0,1384.5,348,1384.5,348,29-Dec-2025 09:07:55,11818,4152,0,0,3.4,0.25,1381.1
59,SONACOMS,SONACOMSEQN,EQ,,483.25,1.15,0.24,482.1,2271,1097460,215839474056.03,607.3,380.0,483.25,"[{'price': 482.5, 'buyQty': 2, 'sellQty': 0}, {'price': 482.6, 'buyQty': 11, 'sellQty': 0}, {'price': 483, 'buyQty': 1, 'sellQty': 0}, {'price': 483.25, 'buyQty': 30, 'sellQty': 0, 'iep': True}, {'price': 483.5, 'buyQty': 8113, 'sellQty': 0}, {'price': 483.55, 'buyQty': 0, 'sellQty': 100}, {'price': 483.9, 'buyQty': 0, 'sellQty': 55}, {'price': 483.95, 'buyQty': 0, 'sellQty': 191}, {'price': 484.6, 'buyQty': 0, 'sellQty': 50}, {'price': 484.9, 'buyQty': 0, 'sellQty': 50}]",0,0,483.25,2271,483.25,2271,29-Dec-2025 09:07:55,29753,23632,0,0,1.15,0.24,482.1
60,BIOCON,BIOCONEQN,EQ,,396.35,0.9,0.23,395.45,1382,547755,236891208549.43,424.95,291.0,396.35,"[{'price': 395.05, 'buyQty': 35, 'sellQty': 0}, {'price': 395.45, 'buyQty': 148, 'sellQty': 0}, {'price': 395.5, 'buyQty': 1049, 'sellQty': 0}, {'price': 395.9, 'buyQty': 5, 'sellQty': 0}, {'price': 396, 'buyQty': 291, 'sellQty': 0}, {'price': 396.35, 'buyQty': 0, 'sellQty': 208, 'iep': True}, {'price': 396.45, 'buyQty': 0, 'sellQty': 950}, {'price': 396.65, 'buyQty': 0, 'sellQty': 200}, {'price': 396.8, 'buyQty': 0, 'sellQty': 25}, {'price': 396.95, 'buyQty': 0, 'sellQty': 347}]",0,0,396.35,1382,396.35,1382,29-Dec-2025 09:07:51,88839,13769,0,0,0.9,0.23,395.45
