,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
51,MOTHERSON,MOTHERSONEQN,EQ,,120.4,0.46,0.38,119.94,6600,794640,531442398079.54,122.8,71.5,120.4,"[{'price': 119.94, 'buyQty': 4571, 'sellQty': 0}, {'price': 119.97, 'buyQty': 300, 'sellQty': 0}, {'price': 119.99, 'buyQty': 1, 'sellQty': 0}, {'price': 120, 'buyQty': 407, 'sellQty': 0}, {'price': 120.31, 'buyQty': 42, 'sellQty': 0}, {'price': 120.4, 'buyQty': 0, 'sellQty': 2015, 'iep': True}, {'price': 120.45, 'buyQty': 0, 'sellQty': 1000}, {'price': 120.5, 'buyQty': 0, 'sellQty': 457}, {'price': 120.6, 'buyQty': 0, 'sellQty': 20}, {'price': 120.78, 'buyQty': 0, 'sellQty': 120}]",0,0,120.4,6600,120.4,6600,01-Jan-2026 09:07:42,223860,71996,0,0,0.46,0.38,119.94
52,NATIONALUM,NATIONALUMEQN,EQ,,315.5,1.2,0.38,314.3,30955,9766302,281381123154.61,319.85,137.75,315.5,"[{'price': 314.75, 'buyQty': 15, 'sellQty': 0}, {'price': 315, 'buyQty': 1781, 'sellQty': 0}, {'price': 315.1, 'buyQty': 1050, 'sellQty': 0}, {'price': 315.2, 'buyQty': 218, 'sellQty': 0}, {'price': 315.5, 'buyQty': 3293, 'sellQty': 0, 'iep': True}, {'price': 315.55, 'buyQty': 0, 'sellQty': 1339}, {'price': 315.6, 'buyQty': 0, 'sellQty': 1050}, {'price': 315.7, 'buyQty': 0, 'sellQty': 250}, {'price': 315.75, 'buyQty': 0, 'sellQty': 101}, {'price': 315.8, 'buyQty': 0, 'sellQty': 25}]",0,0,315.5,30955,315.5,30955,01-Jan-2026 09:07:42,263692,97065,0,0,1.2,0.38,314.3
53,OBEROIRLTY,OBEROIRLTYEQN,EQ,,1677.0,6.4,0.38,1670.6,93,155961,195855234403.84,2325.8,1451.95,1677.0,"[{'price': 1662, 'buyQty': 15, 'sellQty': 0}, {'price': 1664.5, 'buyQty': 9, 'sellQty': 0}, {'price': 1668, 'buyQty': 2, 'sellQty': 0}, {'price': 1668.6, 'buyQty': 1, 'sellQty': 0}, {'price': 1676, 'buyQty': 200, 'sellQty': 0}, {'price': 1677, 'buyQty': 0, 'sellQty': 100, 'iep': True}, {'price': 1677.6, 'buyQty': 0, 'sellQty': 30}, {'price': 1678.6, 'buyQty': 0, 'sellQty': 20}, {'price': 1680, 'buyQty': 0, 'sellQty': 33}, {'price': 1682, 'buyQty': 0, 'sellQty': 5}]",0,0,1677.0,93,1677.0,93,01-Jan-2026 09:07:43,3131,1798,0,0,6.4,0.38,1670.6
54,SAMMAANCAP,SAMMAANCAPEQN,EQ,,146.19,0.55,0.38,145.64,17001,2485376,112130637238.35,192.95,97.61,146.19,"[{'price': 145.64, 'buyQty': 755, 'sellQty': 0}, {'price': 145.65, 'buyQty': 2, 'sellQty': 0}, {'price': 145.67, 'buyQty': 4730, 'sellQty': 0}, {'price': 145.7, 'buyQty': 7875, 'sellQty': 0}, {'price': 146, 'buyQty': 5600, 'sellQty': 0}, {'price': 146.19, 'buyQty': 0, 'sellQty': 6529, 'iep': True}, {'price': 146.25, 'buyQty': 0, 'sellQty': 1000}, {'price': 146.4, 'buyQty': 0, 'sellQty': 101}, {'price': 146.45, 'buyQty': 0, 'sellQty': 15}, {'price': 146.49, 'buyQty': 0, 'sellQty': 2500}]",0,0,146.19,17001,146.19,17001,01-Jan-2026 09:07:43,544662,124381,0,0,0.55,0.38,145.64
55,BHEL,BHELEQN,EQ,,288.5,1.05,0.37,287.45,40663,11731275,369067070638.23,295.25,176.0,288.5,"[{'price': 288.05, 'buyQty': 1100, 'sellQty': 0}, {'price': 288.1, 'buyQty': 800, 'sellQty': 0}, {'price': 288.2, 'buyQty': 11, 'sellQty': 0}, {'price': 288.3, 'buyQty': 7, 'sellQty': 0}, {'price': 288.5, 'buyQty': 27655, 'sellQty': 0, 'iep': True}, {'price': 288.6, 'buyQty': 0, 'sellQty': 782}, {'price': 288.7, 'buyQty': 0, 'sellQty': 334}, {'price': 288.8, 'buyQty': 0, 'sellQty': 3396}, {'price': 288.85, 'buyQty': 0, 'sellQty': 1804}, {'price': 288.9, 'buyQty': 0, 'sellQty': 5}]",0,0,288.5,40663,288.5,40663,01-Jan-2026 09:07:42,184986,150502,0,0,1.05,0.37,287.45
56,ANGELONE,ANGELONEEQN,EQ,,2352.0,8.0,0.34,2344.0,899,2114448,150085180587.88,3285.0,1941.0,2352.0,"[{'price': 2348, 'buyQty': 1, 'sellQty': 0}, {'price': 2349, 'buyQty': 180, 'sellQty': 0}, {'price': 2350, 'buyQty': 147, 'sellQty': 0}, {'price': 2350.2, 'buyQty': 15, 'sellQty': 0}, {'price': 2351, 'buyQty': 6, 'sellQty': 0}, {'price': 2352, 'buyQty': 0, 'sellQty': 283, 'iep': True}, {'price': 2355.9, 'buyQty': 0, 'sellQty': 1}, {'price': 2357, 'buyQty': 0, 'sellQty': 220}, {'price': 2359, 'buyQty': 0, 'sellQty': 631}, {'price': 2359.9, 'buyQty': 0, 'sellQty': 5}]",0,0,2352.0,899,2352.0,899,01-Jan-2026 09:07:54,6347,6674,0,0,8.0,0.34,2344.0
57,MFSL,MFSLEQN,EQ,,1677.5,5.7,0.34,1671.8,407,682742,440651827272.49,1751.4,950.0,1677.5,"[{'price': 1661.8, 'buyQty': 1, 'sellQty': 0}, {'price': 1664.6, 'buyQty': 70, 'sellQty': 0}, {'price': 1664.9, 'buyQty': 6, 'sellQty': 0}, {'price': 1671.8, 'buyQty': 20, 'sellQty': 0}, {'price': 1675, 'buyQty': 300, 'sellQty': 0}, {'price': 1677.5, 'buyQty': 0, 'sellQty': 190, 'iep': True}, {'price': 1679, 'buyQty': 0, 'sellQty': 70}, {'price': 1680.6, 'buyQty': 0, 'sellQty': 13}, {'price': 1682, 'buyQty': 0, 'sellQty': 3}, {'price': 1685, 'buyQty': 0, 'sellQty': 3}]",0,0,1677.5,407,1677.5,407,01-Jan-2026 09:07:43,2305,1016,0,0,5.7,0.34,1671.8
58,BSE,BSEEQN,EQ,,2640.9,8.7,0.33,2632.2,7648,20197603,1074645696883.38,3030.0,1227.33,2640.9,"[{'price': 2637.3, 'buyQty': 25, 'sellQty': 0}, {'price': 2638, 'buyQty': 188, 'sellQty': 0}, {'price': 2639, 'buyQty': 240, 'sellQty': 0}, {'price': 2640, 'buyQty': 1311, 'sellQty': 0}, {'price': 2640.2, 'buyQty': 10, 'sellQty': 0}, {'price': 2640.9, 'buyQty': 0, 'sellQty': 807, 'iep': True}, {'price': 2641, 'buyQty': 0, 'sellQty': 25}, {'price': 2641.2, 'buyQty': 0, 'sellQty': 45}, {'price': 2642, 'buyQty': 0, 'sellQty': 403}, {'price': 2642.5, 'buyQty': 0, 'sellQty': 175}]",0,0,2640.9,7648,2640.9,7648,01-Jan-2026 09:07:43,73399,29939,0,0,8.7,0.33,2632.2
59,DMART,DMARTEQN,EQ,,3794.8,12.6,0.33,3782.2,246,933520,554472259655.22,4949.5,3340.0,3794.8,"[{'price': 3782.9, 'buyQty': 2, 'sellQty': 0}, {'price': 3786, 'buyQty': 50, 'sellQty': 0}, {'price': 3790, 'buyQty': 15, 'sellQty': 0}, {'price': 3794.8, 'buyQty': 4, 'sellQty': 0, 'iep': True}, {'price': 3794.9, 'buyQty': 71, 'sellQty': 0}, {'price': 3799, 'buyQty': 0, 'sellQty': 15}, {'price': 3799.8, 'buyQty': 0, 'sellQty': 10}, {'price': 3799.9, 'buyQty': 0, 'sellQty': 4}, {'price': 3800, 'buyQty': 0, 'sellQty': 46}, {'price': 3806, 'buyQty': 0, 'sellQty': 10}]",0,0,3794.8,246,3794.8,246,01-Jan-2026 09:07:54,17596,4238,0,0,12.6,0.33,3782.2
60,PRESTIGE,PRESTIGEEQN,EQ,,1600.0,5.2,0.33,1594.8,70,112000,268725207951.8,1814.0,1048.05,1600.0,"[{'price': 1590, 'buyQty': 68, 'sellQty': 0}, {'price': 1590.1, 'buyQty': 3, 'sellQty': 0}, {'price': 1594.8, 'buyQty': 24, 'sellQty': 0}, {'price': 1595, 'buyQty': 31, 'sellQty': 0}, {'price': 1597.5, 'buyQty': 50, 'sellQty': 0}, {'price': 1600, 'buyQty': 0, 'sellQty': 42, 'iep': True}, {'price': 1604.5, 'buyQty': 0, 'sellQty': 3}, {'price': 1605, 'buyQty': 0, 'sellQty': 100}, {'price': 1608.5, 'buyQty': 0, 'sellQty': 300}, {'price': 1609, 'buyQty': 0, 'sellQty': 110}]",0,0,1600.0,70,1600.0,70,01-Jan-2026 09:07:43,4534,2402,0,0,5.2,0.33,1594.8
61,CGPOWER,CGPOWEREQN,EQ,,650.0,2.1,0.32,647.9,1384,899600,443267984923.69,797.55,517.7,650.0,"[{'price': 648.1, 'buyQty': 1, 'sellQty': 0}, {'price': 648.15, 'buyQty': 10, 'sellQty': 0}, {'price': 649, 'buyQty': 100, 'sellQty': 0}, {'price': 649.8, 'buyQty': 5, 'sellQty': 0}, {'price': 649.9, 'buyQty': 10, 'sellQty': 0}, {'price': 650, 'buyQty': 0, 'sellQty': 82, 'iep': True}, {'price': 650.8, 'buyQty': 0, 'sellQty': 266}, {'price': 651, 'buyQty': 0, 'sellQty': 2}, {'price': 651.3, 'buyQty': 0, 'sellQty': 37}, {'price': 651.9, 'buyQty': 0, 'sellQty': 1}]",0,0,650.0,1384,650.0,1384,01-Jan-2026 09:07:54,47349,13843,0,0,2.1,0.32,647.9
62,IOC,IOCEQN,EQ,,167.0,0.54,0.32,166.46,50955,8509485,619797219210.05,174.5,110.72,167.0,"[{'price': 166.79, 'buyQty': 600, 'sellQty': 0}, {'price': 166.85, 'buyQty': 1000, 'sellQty': 0}, {'price': 166.86, 'buyQty': 200, 'sellQty': 0}, {'price': 166.9, 'buyQty': 1000, 'sellQty': 0}, {'price': 166.95, 'buyQty': 52, 'sellQty': 0}, {'price': 167, 'buyQty': 0, 'sellQty': 5008, 'iep': True}, {'price': 167.1, 'buyQty': 0, 'sellQty': 355}, {'price': 167.21, 'buyQty': 0, 'sellQty': 93}, {'price': 167.22, 'buyQty': 0, 'sellQty': 10}, {'price': 167.25, 'buyQty': 0, 'sellQty': 15}]",0,0,167.0,50955,167.0,50955,01-Jan-2026 09:07:43,629198,245174,0,0,0.54,0.32,166.46
63,JSWENERGY,JSWENERGYEQN,EQ,,484.0,1.55,0.32,482.45,2192,1060928,258350636467.26,656.5,418.75,484.0,"[{'price': 482.45, 'buyQty': 554, 'sellQty': 0}, {'price': 482.5, 'buyQty': 227, 'sellQty': 0}, {'price': 482.8, 'buyQty': 560, 'sellQty': 0}, {'price': 483, 'buyQty': 481, 'sellQty': 0}, {'price': 483.85, 'buyQty': 201, 'sellQty': 0}, {'price': 484, 'buyQty': 0, 'sellQty': 2296, 'iep': True}, {'price': 484.3, 'buyQty': 0, 'sellQty': 610}, {'price': 484.5, 'buyQty': 0, 'sellQty': 1}, {'price': 484.85, 'buyQty': 0, 'sellQty': 75}, {'price': 484.95, 'buyQty': 0, 'sellQty': 8}]",0,0,484.0,2192,484.0,2192,01-Jan-2026 09:07:54,58434,42794,0,0,1.55,0.32,482.45
64,KALYANKJIL,KALYANKJILEQN,EQ,,486.9,1.55,0.32,485.35,2977,1449501,186108657701.54,795.4,399.4,486.9,"[{'price': 484.5, 'buyQty': 1, 'sellQty': 0}, {'price': 484.7, 'buyQty': 19, 'sellQty': 0}, {'price': 485.35, 'buyQty': 223, 'sellQty': 0}, {'price': 485.5, 'buyQty': 5, 'sellQty': 0}, {'price': 486, 'buyQty': 197, 'sellQty': 0}, {'price': 486.9, 'buyQty': 0, 'sellQty': 546, 'iep': True}, {'price': 487.85, 'buyQty': 0, 'sellQty': 500}, {'price': 488, 'buyQty': 0, 'sellQty': 28}, {'price': 488.75, 'buyQty': 0, 'sellQty': 20}, {'price': 488.95, 'buyQty': 0, 'sellQty': 400}]",0,0,486.9,2977,486.9,2977,01-Jan-2026 09:07:42,44190,15436,0,0,1.55,0.32,485.35
65,PPLPHARMA,PPLPHARMAEQN,EQ,,172.75,0.54,0.31,172.21,4154,717603,105858408531.04,273.35,165.12,172.75,"[{'price': 172.2, 'buyQty': 500, 'sellQty': 0}, {'price': 172.21, 'buyQty': 1206, 'sellQty': 0}, {'price': 172.3, 'buyQty': 60, 'sellQty': 0}, {'price': 172.4, 'buyQty': 1000, 'sellQty': 0}, {'price': 172.5, 'buyQty': 501, 'sellQty': 0}, {'price': 172.75, 'buyQty': 0, 'sellQty': 8, 'iep': True}, {'price': 172.77, 'buyQty': 0, 'sellQty': 500}, {'price': 172.83, 'buyQty': 0, 'sellQty': 60}, {'price': 173, 'buyQty': 0, 'sellQty': 457}, {'price': 173.5, 'buyQty': 0, 'sellQty': 120}]",0,0,172.75,4154,172.75,4154,01-Jan-2026 09:07:56,66232,40168,0,0,0.54,0.31,172.21
66,TATATECH,TATATECHEQN,EQ,,645.0,2.0,0.31,643.0,1194,770130,109859776859.47,912.5,597.0,645.0,"[{'price': 643, 'buyQty': 1807, 'sellQty': 0}, {'price': 643.05, 'buyQty': 3, 'sellQty': 0}, {'price': 643.2, 'buyQty': 100, 'sellQty': 0}, {'price': 644.1, 'buyQty': 50, 'sellQty': 0}, {'price': 645, 'buyQty': 450, 'sellQty': 0, 'iep': True}, {'price': 645.1, 'buyQty': 0, 'sellQty': 16}, {'price': 645.6, 'buyQty': 0, 'sellQty': 100}, {'price': 645.9, 'buyQty': 0, 'sellQty': 300}, {'price': 645.95, 'buyQty': 0, 'sellQty': 100}, {'price': 646, 'buyQty': 0, 'sellQty': 100}]",0,0,645.0,1194,645.0,1194,01-Jan-2026 09:07:44,31169,17388,0,0,2.0,0.31,643.0
67,CAMS,CAMSEQN,EQ,,743.15,2.25,0.3,740.9,521,387181,177447997792.85,1057.57,606.21,743.15,"[{'price': 741.7, 'buyQty': 500, 'sellQty': 0}, {'price': 742, 'buyQty': 2, 'sellQty': 0}, {'price': 743, 'buyQty': 200, 'sellQty': 0}, {'price': 743.1, 'buyQty': 20, 'sellQty': 0}, {'price': 743.15, 'buyQty': 53, 'sellQty': 0, 'iep': True}, {'price': 743.3, 'buyQty': 0, 'sellQty': 20}, {'price': 744, 'buyQty': 0, 'sellQty': 250}, {'price': 744.9, 'buyQty': 0, 'sellQty': 20}, {'price': 746, 'buyQty': 0, 'sellQty': 50}, {'price': 747, 'buyQty': 0, 'sellQty': 50}]",0,0,743.15,521,743.15,521,01-Jan-2026 09:07:55,40074,24757,0,0,2.25,0.3,740.9
68,MAXHEALTH,MAXHEALTHEQN,EQ,,1048.2,3.1,0.3,1045.1,801,839608,775031375153.33,1314.3,940.05,1048.2,"[{'price': 1043.1, 'buyQty': 100, 'sellQty': 0}, {'price': 1045, 'buyQty': 21, 'sellQty': 0}, {'price': 1045.1, 'buyQty': 244, 'sellQty': 0}, {'price': 1045.5, 'buyQty': 1, 'sellQty': 0}, {'price': 1045.7, 'buyQty': 1, 'sellQty': 0}, {'price': 1048.2, 'buyQty': 0, 'sellQty': 280, 'iep': True}, {'price': 1050, 'buyQty': 0, 'sellQty': 132}, {'price': 1050.4, 'buyQty': 0, 'sellQty': 8}, {'price': 1050.5, 'buyQty': 0, 'sellQty': 5}, {'price': 1050.6, 'buyQty': 0, 'sellQty': 22}]",0,0,1048.2,801,1048.2,801,01-Jan-2026 09:07:43,17304,9314,0,0,3.1,0.3,1045.1
69,NUVAMA,NUVAMAEQN,EQ,,1485.0,4.5,0.3,1480.5,255,378675,112199412874.23,1701.7,947.09,1485.0,"[{'price': 1470, 'buyQty': 25, 'sellQty': 0}, {'price': 1475, 'buyQty': 374, 'sellQty': 0}, {'price': 1477, 'buyQty': 5, 'sellQty': 0}, {'price': 1480.5, 'buyQty': 1, 'sellQty': 0}, {'price': 1482, 'buyQty': 7, 'sellQty': 0}, {'price': 1485, 'buyQty': 0, 'sellQty': 537, 'iep': True}, {'price': 1488, 'buyQty': 0, 'sellQty': 11}, {'price': 1489, 'buyQty': 0, 'sellQty': 17}, {'price': 1490, 'buyQty': 0, 'sellQty': 4}, {'price': 1491, 'buyQty': 0, 'sellQty': 11}]",0,0,1485.0,255,1485.0,255,01-Jan-2026 09:07:55,11277,4762,0,0,4.5,0.3,1480.5
70,TITAN,TITANEQN,EQ,,4063.7,12.2,0.3,4051.5,800,3250960,1666138258132.76,4061.9,2925.0,4063.7,"[{'price': 4054, 'buyQty': 50, 'sellQty': 0}, {'price': 4055, 'buyQty': 10, 'sellQty': 0}, {'price': 4058, 'buyQty': 1, 'sellQty': 0}, {'price': 4060, 'buyQty': 91, 'sellQty': 0}, {'price': 4062, 'buyQty': 10, 'sellQty': 0}, {'price': 4063.7, 'buyQty': 0, 'sellQty': 33, 'iep': True}, {'price': 4064.9, 'buyQty': 0, 'sellQty': 13}, {'price': 4065, 'buyQty': 0, 'sellQty': 25}, {'price': 4065.5, 'buyQty': 0, 'sellQty': 5}, {'price': 4068, 'buyQty': 0, 'sellQty': 9}]",0,0,4063.7,800,4063.7,800,01-Jan-2026 09:07:44,7192,6641,0,0,12.2,0.3,4051.5
71,APOLLOHOSP,APOLLOHOSPEQN,EQ,,7063.0,20.5,0.29,7042.5,144,1017072,722542381625.56,8099.5,6001.0,7063.0,"[{'price': 7042, 'buyQty': 11, 'sellQty': 0}, {'price': 7042.5, 'buyQty': 104, 'sellQty': 0}, {'price': 7045.5, 'buyQty': 10, 'sellQty': 0}, {'price': 7050, 'buyQty': 1, 'sellQty': 0}, {'price': 7056, 'buyQty': 6, 'sellQty': 0}, {'price': 7063, 'buyQty': 0, 'sellQty': 77, 'iep': True}, {'price': 7073, 'buyQty': 0, 'sellQty': 1}, {'price': 7080, 'buyQty': 0, 'sellQty': 2}, {'price': 7084.5, 'buyQty': 0, 'sellQty': 2}, {'price': 7099, 'buyQty': 0, 'sellQty': 105}]",0,0,7063.0,144,7063.0,144,01-Jan-2026 09:07:55,4122,2845,0,0,20.5,0.29,7042.5
72,CHOLAFIN,CHOLAFINEQN,EQ,,1707.1,4.9,0.29,1702.2,497,848428,717103358825.59,1782.0,1169.8,1707.1,"[{'price': 1701, 'buyQty': 100, 'sellQty': 0}, {'price': 1702, 'buyQty': 1, 'sellQty': 0}, {'price': 1702.2, 'buyQty': 4, 'sellQty': 0}, {'price': 1707.1, 'buyQty': 134, 'sellQty': 0, 'iep': True}, {'price': 1708, 'buyQty': 489, 'sellQty': 0}, {'price': 1709, 'buyQty': 0, 'sellQty': 100}, {'price': 1710, 'buyQty': 0, 'sellQty': 14}, {'price': 1710.5, 'buyQty': 0, 'sellQty': 5}, {'price': 1712, 'buyQty': 0, 'sellQty': 11}, {'price': 1712.8, 'buyQty': 0, 'sellQty': 10}]",0,0,1707.1,497,1707.1,497,01-Jan-2026 09:07:54,9656,3001,0,0,4.9,0.29,1702.2
73,TATASTEEL,TATASTEELEQN,EQ,,180.6,0.52,0.29,180.08,75050,13554030,1483088475568.65,186.94,122.62,180.6,"[{'price': 180.3, 'buyQty': 150, 'sellQty': 0}, {'price': 180.5, 'buyQty': 2264, 'sellQty': 0}, {'price': 180.54, 'buyQty': 1, 'sellQty': 0}, {'price': 180.55, 'buyQty': 5, 'sellQty': 0}, {'price': 180.6, 'buyQty': 22539, 'sellQty': 0, 'iep': True}, {'price': 180.69, 'buyQty': 0, 'sellQty': 20}, {'price': 180.7, 'buyQty': 0, 'sellQty': 276}, {'price': 180.74, 'buyQty': 0, 'sellQty': 1}, {'price': 180.75, 'buyQty': 0, 'sellQty': 1000}, {'price': 180.8, 'buyQty': 0, 'sellQty': 159}]",0,0,180.6,75050,180.6,75050,01-Jan-2026 09:07:43,1125198,221012,0,0,0.52,0.29,180.08
74,UNIONBANK,UNIONBANKEQN,EQ,,154.2,0.44,0.29,153.76,11035,1701597,296354507110.2,160.15,100.81,154.2,"[{'price': 153.75, 'buyQty': 1100, 'sellQty': 0}, {'price': 153.76, 'buyQty': 3147, 'sellQty': 0}, {'price': 153.8, 'buyQty': 1966, 'sellQty': 0}, {'price': 153.82, 'buyQty': 2000, 'sellQty': 0}, {'price': 154, 'buyQty': 1010, 'sellQty': 0}, {'price': 154.2, 'buyQty': 0, 'sellQty': 2886, 'iep': True}, {'price': 154.25, 'buyQty': 0, 'sellQty': 100}, {'price': 154.3, 'buyQty': 0, 'sellQty': 501}, {'price': 154.35, 'buyQty': 0, 'sellQty': 1}, {'price': 154.4, 'buyQty': 0, 'sellQty': 51}]",0,0,154.2,11035,154.2,11035,01-Jan-2026 09:07:44,432715,626890,0,0,0.44,0.29,153.76
75,AMBER,AMBEREQN,EQ,,6405.0,18.0,0.28,6387.0,199,1274595,138529769712.68,8626.0,5235.0,6405.0,"[{'price': 6370, 'buyQty': 1, 'sellQty': 0}, {'price': 6373, 'buyQty': 2, 'sellQty': 0}, {'price': 6379, 'buyQty': 32, 'sellQty': 0}, {'price': 6380, 'buyQty': 25, 'sellQty': 0}, {'price': 6387, 'buyQty': 25, 'sellQty': 0}, {'price': 6405, 'buyQty': 0, 'sellQty': 5, 'iep': True}, {'price': 6410, 'buyQty': 0, 'sellQty': 5}, {'price': 6412, 'buyQty': 0, 'sellQty': 32}, {'price': 6415, 'buyQty': 0, 'sellQty': 60}, {'price': 6417.5, 'buyQty': 0, 'sellQty': 1}]",0,0,6405.0,199,6405.0,199,01-Jan-2026 09:07:54,2793,1599,0,0,18.0,0.28,6387.0
76,DABUR,DABUREQN,EQ,,505.0,1.4,0.28,503.6,1906,962530,295100917978.1,577.0,433.3,505.0,"[{'price': 503.4, 'buyQty': 1, 'sellQty': 0}, {'price': 503.5, 'buyQty': 4, 'sellQty': 0}, {'price': 503.6, 'buyQty': 102, 'sellQty': 0}, {'price': 504, 'buyQty': 50, 'sellQty': 0}, {'price': 505, 'buyQty': 223, 'sellQty': 0, 'iep': True}, {'price': 505.9, 'buyQty': 0, 'sellQty': 2}, {'price': 506, 'buyQty': 0, 'sellQty': 100}, {'price': 506.1, 'buyQty': 0, 'sellQty': 253}, {'price': 506.3, 'buyQty': 0, 'sellQty': 170}, {'price': 506.6, 'buyQty': 0, 'sellQty': 60}]",0,0,505.0,1906,505.0,1906,01-Jan-2026 09:07:54,24045,19488,0,0,1.4,0.28,503.6
77,GODREJPROP,GODREJPROPEQN,EQ,,2010.0,5.6,0.28,2004.4,545,1095450,298375883888.92,2830.6,1900.0,2010.0,"[{'price': 2004.4, 'buyQty': 36, 'sellQty': 0}, {'price': 2004.5, 'buyQty': 15, 'sellQty': 0}, {'price': 2005, 'buyQty': 1000, 'sellQty': 0}, {'price': 2006, 'buyQty': 2, 'sellQty': 0}, {'price': 2006.5, 'buyQty': 9, 'sellQty': 0}, {'price': 2010, 'buyQty': 0, 'sellQty': 48, 'iep': True}, {'price': 2016, 'buyQty': 0, 'sellQty': 20}, {'price': 2018, 'buyQty': 0, 'sellQty': 10}, {'price': 2019.6, 'buyQty': 0, 'sellQty': 100}, {'price': 2019.9, 'buyQty': 0, 'sellQty': 1}]",0,0,2010.0,545,2010.0,545,01-Jan-2026 09:07:55,10854,3960,0,0,5.6,0.28,2004.4
78,PETRONET,PETRONETEQN,EQ,,284.9,0.8,0.28,284.1,1160,330484,212271552453.26,349.35,263.5,284.9,"[{'price': 284, 'buyQty': 727, 'sellQty': 0}, {'price': 284.05, 'buyQty': 108, 'sellQty': 0}, {'price': 284.1, 'buyQty': 658, 'sellQty': 0}, {'price': 284.2, 'buyQty': 1416, 'sellQty': 0}, {'price': 284.8, 'buyQty': 20, 'sellQty': 0}, {'price': 284.9, 'buyQty': 0, 'sellQty': 1687, 'iep': True}, {'price': 284.95, 'buyQty': 0, 'sellQty': 12}, {'price': 285, 'buyQty': 0, 'sellQty': 12919}, {'price': 285.7, 'buyQty': 0, 'sellQty': 25}, {'price': 285.8, 'buyQty': 0, 'sellQty': 102}]",0,0,284.9,1160,284.9,1160,01-Jan-2026 09:07:42,90213,36382,0,0,0.8,0.28,284.1
79,SIEMENS,SIEMENSEQN,EQ,,3072.0,8.7,0.28,3063.3,283,869376,271004668876.26,6740.0,2450.0,3072.0,"[{'price': 3063, 'buyQty': 14, 'sellQty': 0}, {'price': 3063.3, 'buyQty': 31, 'sellQty': 0}, {'price': 3064, 'buyQty': 15, 'sellQty': 0}, {'price': 3065, 'buyQty': 35, 'sellQty': 0}, {'price': 3072, 'buyQty': 19, 'sellQty': 0, 'iep': True}, {'price': 3074.8, 'buyQty': 0, 'sellQty': 1}, {'price': 3075, 'buyQty': 0, 'sellQty': 95}, {'price': 3080, 'buyQty': 0, 'sellQty': 3}, {'price': 3082, 'buyQty': 0, 'sellQty': 1}, {'price': 3084, 'buyQty': 0, 'sellQty': 1}]",0,0,3072.0,283,3072.0,283,01-Jan-2026 09:07:45,15021,2493,0,0,8.7,0.28,3063.3
80,YESBANK,YESBANKEQN,EQ,,21.66,0.06,0.28,21.6,190881,4134482,378519186941.61,24.3,16.02,21.66,"[{'price': 21.6, 'buyQty': 44261, 'sellQty': 0}, {'price': 21.61, 'buyQty': 6738, 'sellQty': 0}, {'price': 21.62, 'buyQty': 26401, 'sellQty': 0}, {'price': 21.63, 'buyQty': 3505, 'sellQty': 0}, {'price': 21.65, 'buyQty': 33167, 'sellQty': 0}, {'price': 21.66, 'buyQty': 0, 'sellQty': 115995, 'iep': True}, {'price': 21.67, 'buyQty': 0, 'sellQty': 90435}, {'price': 21.68, 'buyQty': 0, 'sellQty': 61000}, {'price': 21.69, 'buyQty': 0, 'sellQty': 62000}, {'price': 21.7, 'buyQty': 0, 'sellQty': 93573}]",0,0,21.66,190881,21.66,190881,01-Jan-2026 09:07:43,3215283,1172899,0,0,0.06,0.28,21.6
81,TCS,TCSEQN,EQ,,3215.0,8.8,0.27,3206.2,2069,6651835,3268812291713.73,4322.95,2866.6,3215.0,"[{'price': 3211, 'buyQty': 176, 'sellQty': 0}, {'price': 3212, 'buyQty': 88, 'sellQty': 0}, {'price': 3212.1, 'buyQty': 20, 'sellQty': 0}, {'price': 3214.2, 'buyQty': 88, 'sellQty': 0}, {'price': 3215, 'buyQty': 968, 'sellQty': 0, 'iep': True}, {'price': 3216.2, 'buyQty': 0, 'sellQty': 301}, {'price': 3216.9, 'buyQty': 0, 'sellQty': 2}, {'price': 3218, 'buyQty': 0, 'sellQty': 655}, {'price': 3219, 'buyQty': 0, 'sellQty': 1}, {'price': 3220, 'buyQty': 0, 'sellQty': 297}]",0,0,3215.0,2069,3215.0,2069,01-Jan-2026 09:07:42,38533,22267,0,0,8.8,0.27,3206.2
