,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
30,UNOMINDA,UNOMINDAEQN,EQ,,1296.0,3.7,0.29,1292.3,440,570240,231128625972.25,1382.0,767.6,1296.0,"[{'price': 1288, 'buyQty': 3, 'sellQty': 0}, {'price': 1292, 'buyQty': 14, 'sellQty': 0}, {'price': 1292.3, 'buyQty': 66, 'sellQty': 0}, {'price': 1292.5, 'buyQty': 12, 'sellQty': 0}, {'price': 1293, 'buyQty': 2, 'sellQty': 0}, {'price': 1296, 'buyQty': 0, 'sellQty': 28, 'iep': True}, {'price': 1296.5, 'buyQty': 0, 'sellQty': 17}, {'price': 1296.8, 'buyQty': 0, 'sellQty': 6}, {'price': 1299, 'buyQty': 0, 'sellQty': 21}, {'price': 1299.1, 'buyQty': 0, 'sellQty': 19}]",0,0,1296.0,440,1296.0,440,26-Dec-2025 09:07:10,15787,3485,0,0,3.7,0.29,1292.3
31,MPHASIS,MPHASISEQN,EQ,,2900.0,8.1,0.28,2891.9,589,1708100,328537584591.51,3078.4,2044.55,2900.0,"[{'price': 2890, 'buyQty': 5, 'sellQty': 0}, {'price': 2891, 'buyQty': 4, 'sellQty': 0}, {'price': 2891.9, 'buyQty': 215, 'sellQty': 0}, {'price': 2892, 'buyQty': 22, 'sellQty': 0}, {'price': 2900, 'buyQty': 35, 'sellQty': 0, 'iep': True}, {'price': 2903.9, 'buyQty': 0, 'sellQty': 14}, {'price': 2910.1, 'buyQty': 0, 'sellQty': 14}, {'price': 2915.5, 'buyQty': 0, 'sellQty': 3}, {'price': 2917.6, 'buyQty': 0, 'sellQty': 3}, {'price': 2920, 'buyQty': 0, 'sellQty': 2}]",0,0,2900.0,589,2900.0,589,26-Dec-2025 09:07:13,5973,1727,0,0,8.1,0.28,2891.9
32,ABCAPITAL,ABCAPITALEQN,EQ,,348.2,0.8,0.23,347.4,3822,1330820,264980723582.35,368.95,149.01,348.2,"[{'price': 347.7, 'buyQty': 1200, 'sellQty': 0}, {'price': 347.8, 'buyQty': 1, 'sellQty': 0}, {'price': 348, 'buyQty': 1500, 'sellQty': 0}, {'price': 348.2, 'buyQty': 422, 'sellQty': 0, 'iep': True}, {'price': 348.3, 'buyQty': 325, 'sellQty': 0}, {'price': 348.4, 'buyQty': 0, 'sellQty': 1}, {'price': 348.5, 'buyQty': 0, 'sellQty': 51}, {'price': 348.7, 'buyQty': 0, 'sellQty': 26}, {'price': 348.8, 'buyQty': 0, 'sellQty': 250}, {'price': 348.85, 'buyQty': 0, 'sellQty': 6600}]",0,0,348.2,3822,348.2,3822,26-Dec-2025 09:07:10,191129,20026,0,0,0.8,0.23,347.4
33,DALBHARAT,DALBHARATEQN,EQ,,2114.2,4.8,0.23,2109.4,1407,2974679,168165819141.87,2496.3,1601.0,2114.2,"[{'price': 2108, 'buyQty': 1, 'sellQty': 0}, {'price': 2109.4, 'buyQty': 233, 'sellQty': 0}, {'price': 2109.5, 'buyQty': 23, 'sellQty': 0}, {'price': 2110, 'buyQty': 35, 'sellQty': 0}, {'price': 2112, 'buyQty': 10, 'sellQty': 0}, {'price': 2114.2, 'buyQty': 0, 'sellQty': 1007, 'iep': True}, {'price': 2115.7, 'buyQty': 0, 'sellQty': 3}, {'price': 2116.9, 'buyQty': 0, 'sellQty': 1}, {'price': 2117, 'buyQty': 0, 'sellQty': 1}, {'price': 2118.1, 'buyQty': 0, 'sellQty': 19}]",0,0,2114.2,1407,2114.2,1407,26-Dec-2025 09:07:22,6845,1335,0,0,4.8,0.23,2109.4
34,SRF,SRFEQN,EQ,,3105.0,6.8,0.22,3098.2,187,580635,449038016772.67,3325.0,2196.85,3105.0,"[{'price': 3099, 'buyQty': 110, 'sellQty': 0}, {'price': 3100, 'buyQty': 13, 'sellQty': 0}, {'price': 3101, 'buyQty': 100, 'sellQty': 0}, {'price': 3101.1, 'buyQty': 10, 'sellQty': 0}, {'price': 3102, 'buyQty': 41, 'sellQty': 0}, {'price': 3105, 'buyQty': 0, 'sellQty': 65, 'iep': True}, {'price': 3113, 'buyQty': 0, 'sellQty': 100}, {'price': 3118, 'buyQty': 0, 'sellQty': 100}, {'price': 3118.5, 'buyQty': 0, 'sellQty': 33}, {'price': 3120.2, 'buyQty': 0, 'sellQty': 27}]",0,0,3105.0,187,3105.0,187,26-Dec-2025 09:07:22,7008,2189,0,0,6.8,0.22,3098.2
35,AUROPHARMA,AUROPHARMAEQN,EQ,,1213.7,2.3,0.19,1211.4,436,529173,338291340177.15,1356.2,1010.0,1213.7,"[{'price': 1211, 'buyQty': 502, 'sellQty': 0}, {'price': 1211.4, 'buyQty': 73, 'sellQty': 0}, {'price': 1212, 'buyQty': 5, 'sellQty': 0}, {'price': 1213, 'buyQty': 1206, 'sellQty': 0}, {'price': 1213.4, 'buyQty': 11, 'sellQty': 0}, {'price': 1213.7, 'buyQty': 0, 'sellQty': 8, 'iep': True}, {'price': 1213.8, 'buyQty': 0, 'sellQty': 34}, {'price': 1214, 'buyQty': 0, 'sellQty': 28}, {'price': 1215, 'buyQty': 0, 'sellQty': 10}, {'price': 1216.3, 'buyQty': 0, 'sellQty': 2}]",0,0,1213.7,436,1213.7,436,26-Dec-2025 09:07:23,10280,5484,0,0,2.3,0.19,1211.4
36,BANKINDIA,BANKINDIAEQN,EQ,,140.0,0.22,0.16,139.78,13781,1929340,169179016012.63,151.43,90.05,140.0,"[{'price': 139.78, 'buyQty': 3290, 'sellQty': 0}, {'price': 139.8, 'buyQty': 100, 'sellQty': 0}, {'price': 139.86, 'buyQty': 100, 'sellQty': 0}, {'price': 139.9, 'buyQty': 102, 'sellQty': 0}, {'price': 140, 'buyQty': 3352, 'sellQty': 0, 'iep': True}, {'price': 140.11, 'buyQty': 0, 'sellQty': 159}, {'price': 140.15, 'buyQty': 0, 'sellQty': 1}, {'price': 140.2, 'buyQty': 0, 'sellQty': 1}, {'price': 140.25, 'buyQty': 0, 'sellQty': 400}, {'price': 140.3, 'buyQty': 0, 'sellQty': 500}]",0,0,140.0,13781,140.0,13781,26-Dec-2025 09:07:22,195438,62309,0,0,0.22,0.16,139.78
37,APOLLOHOSP,APOLLOHOSPEQN,EQ,,7182.0,10.0,0.14,7172.0,316,2269512,723094481350.4,8099.5,6001.0,7182.0,"[{'price': 7173, 'buyQty': 5, 'sellQty': 0}, {'price': 7175, 'buyQty': 25, 'sellQty': 0}, {'price': 7175.5, 'buyQty': 6, 'sellQty': 0}, {'price': 7177, 'buyQty': 26, 'sellQty': 0}, {'price': 7182, 'buyQty': 26, 'sellQty': 0, 'iep': True}, {'price': 7185, 'buyQty': 0, 'sellQty': 1}, {'price': 7187, 'buyQty': 0, 'sellQty': 375}, {'price': 7188, 'buyQty': 0, 'sellQty': 260}, {'price': 7189, 'buyQty': 0, 'sellQty': 10}, {'price': 7189.5, 'buyQty': 0, 'sellQty': 5}]",0,0,7182.0,316,7182.0,316,26-Dec-2025 09:07:10,7668,2693,0,0,10.0,0.14,7172.0
38,BAJAJ-AUTO,BAJAJ-AUTOEQN,EQ,,9182.5,12.5,0.14,9170.0,463,4251497,1014042127913.91,9490.0,7089.35,9182.5,"[{'price': 9174, 'buyQty': 33, 'sellQty': 0}, {'price': 9175, 'buyQty': 7, 'sellQty': 0}, {'price': 9180, 'buyQty': 9, 'sellQty': 0}, {'price': 9182, 'buyQty': 1, 'sellQty': 0}, {'price': 9182.5, 'buyQty': 129, 'sellQty': 0, 'iep': True}, {'price': 9185, 'buyQty': 0, 'sellQty': 50}, {'price': 9190, 'buyQty': 0, 'sellQty': 10}, {'price': 9194, 'buyQty': 0, 'sellQty': 2}, {'price': 9194.5, 'buyQty': 0, 'sellQty': 87}, {'price': 9195, 'buyQty': 0, 'sellQty': 13}]",0,0,9182.5,463,9182.5,463,26-Dec-2025 09:07:22,7509,5091,0,0,12.5,0.14,9170.0
39,DMART,DMARTEQN,EQ,,3805.0,4.8,0.13,3800.2,367,1396435,558502857980.77,4949.5,3340.0,3805.0,"[{'price': 3800.2, 'buyQty': 100, 'sellQty': 0}, {'price': 3802, 'buyQty': 4, 'sellQty': 0}, {'price': 3802.2, 'buyQty': 8, 'sellQty': 0}, {'price': 3804, 'buyQty': 3, 'sellQty': 0}, {'price': 3805, 'buyQty': 28, 'sellQty': 0, 'iep': True}, {'price': 3807.5, 'buyQty': 0, 'sellQty': 11}, {'price': 3807.9, 'buyQty': 0, 'sellQty': 1}, {'price': 3811, 'buyQty': 0, 'sellQty': 10}, {'price': 3811.9, 'buyQty': 0, 'sellQty': 1}, {'price': 3816, 'buyQty': 0, 'sellQty': 15}]",0,0,3805.0,367,3805.0,367,26-Dec-2025 09:07:22,7040,5285,0,0,4.8,0.13,3800.2
40,BANDHANBNK,BANDHANBNKEQN,EQ,,146.51,0.18,0.12,146.33,19621,2874672,127279037378.64,192.48,128.16,146.51,"[{'price': 146.35, 'buyQty': 1300, 'sellQty': 0}, {'price': 146.37, 'buyQty': 250, 'sellQty': 0}, {'price': 146.4, 'buyQty': 265, 'sellQty': 0}, {'price': 146.5, 'buyQty': 3000, 'sellQty': 0}, {'price': 146.51, 'buyQty': 1012, 'sellQty': 0, 'iep': True}, {'price': 146.62, 'buyQty': 0, 'sellQty': 279}, {'price': 146.7, 'buyQty': 0, 'sellQty': 80}, {'price': 146.8, 'buyQty': 0, 'sellQty': 1}, {'price': 146.89, 'buyQty': 0, 'sellQty': 50}, {'price': 146.9, 'buyQty': 0, 'sellQty': 100}]",0,0,146.51,19621,146.51,19621,26-Dec-2025 09:07:22,258179,130513,0,0,0.18,0.12,146.33
41,LAURUSLABS,LAURUSLABSEQN,EQ,,1086.0,1.2,0.11,1084.8,1157,1256502,420746234144.79,1092.6,501.15,1086.0,"[{'price': 1082.8, 'buyQty': 10, 'sellQty': 0}, {'price': 1084, 'buyQty': 30, 'sellQty': 0}, {'price': 1084.8, 'buyQty': 1857, 'sellQty': 0}, {'price': 1085, 'buyQty': 118, 'sellQty': 0}, {'price': 1085.5, 'buyQty': 3, 'sellQty': 0}, {'price': 1086, 'buyQty': 0, 'sellQty': 98, 'iep': True}, {'price': 1086.9, 'buyQty': 0, 'sellQty': 38}, {'price': 1087, 'buyQty': 0, 'sellQty': 120}, {'price': 1087.7, 'buyQty': 0, 'sellQty': 5}, {'price': 1089, 'buyQty': 0, 'sellQty': 77}]",0,0,1086.0,1157,1086.0,1157,26-Dec-2025 09:07:13,20682,11464,0,0,1.2,0.11,1084.8
42,CANBK,CANBKEQN,EQ,,149.8,0.13,0.09,149.67,29840,4470032,503467740865.52,154.21,78.6,149.8,"[{'price': 149.69, 'buyQty': 21, 'sellQty': 0}, {'price': 149.7, 'buyQty': 11512, 'sellQty': 0}, {'price': 149.71, 'buyQty': 500, 'sellQty': 0}, {'price': 149.75, 'buyQty': 1826, 'sellQty': 0}, {'price': 149.8, 'buyQty': 68149, 'sellQty': 0, 'iep': True}, {'price': 149.85, 'buyQty': 0, 'sellQty': 150}, {'price': 149.89, 'buyQty': 0, 'sellQty': 12546}, {'price': 149.9, 'buyQty': 0, 'sellQty': 200}, {'price': 149.99, 'buyQty': 0, 'sellQty': 602}, {'price': 150, 'buyQty': 0, 'sellQty': 2049}]",0,0,149.8,29840,149.8,29840,26-Dec-2025 09:07:10,841289,280309,0,0,0.13,0.09,149.67
43,CONCOR,CONCOREQN,EQ,,509.05,0.45,0.09,508.6,2306,1173869,174919723000.38,652.04,481.0,509.05,"[{'price': 508.6, 'buyQty': 594, 'sellQty': 0}, {'price': 508.65, 'buyQty': 25, 'sellQty': 0}, {'price': 508.75, 'buyQty': 40, 'sellQty': 0}, {'price': 508.8, 'buyQty': 200, 'sellQty': 0}, {'price': 509, 'buyQty': 145, 'sellQty': 0}, {'price': 509.05, 'buyQty': 0, 'sellQty': 582, 'iep': True}, {'price': 509.45, 'buyQty': 0, 'sellQty': 50}, {'price': 509.6, 'buyQty': 0, 'sellQty': 44}, {'price': 509.65, 'buyQty': 0, 'sellQty': 52}, {'price': 509.9, 'buyQty': 0, 'sellQty': 1}]",0,0,509.05,2306,509.05,2306,26-Dec-2025 09:07:22,40757,18841,0,0,0.45,0.09,508.6
44,HINDALCO,HINDALCOEQN,EQ,,865.25,0.8,0.09,864.45,14465,12515841,1247817849971.52,882.3,546.45,865.25,"[{'price': 864.45, 'buyQty': 566, 'sellQty': 0}, {'price': 865, 'buyQty': 1590, 'sellQty': 0}, {'price': 865.05, 'buyQty': 2, 'sellQty': 0}, {'price': 865.1, 'buyQty': 3000, 'sellQty': 0}, {'price': 865.25, 'buyQty': 4841, 'sellQty': 0, 'iep': True}, {'price': 865.45, 'buyQty': 0, 'sellQty': 1}, {'price': 865.85, 'buyQty': 0, 'sellQty': 550}, {'price': 866, 'buyQty': 0, 'sellQty': 611}, {'price': 866.5, 'buyQty': 0, 'sellQty': 305}, {'price': 866.9, 'buyQty': 0, 'sellQty': 100}]",0,0,865.25,14465,865.25,14465,26-Dec-2025 09:07:10,60072,73753,0,0,0.8,0.09,864.45
45,CYIENT,CYIENTEQN,EQ,,1122.5,0.9,0.08,1121.6,526,590435,94369716805.47,1960.0,1084.05,1122.5,"[{'price': 1120, 'buyQty': 49, 'sellQty': 0}, {'price': 1120.1, 'buyQty': 6, 'sellQty': 0}, {'price': 1121.6, 'buyQty': 225, 'sellQty': 0}, {'price': 1122, 'buyQty': 249, 'sellQty': 0}, {'price': 1122.5, 'buyQty': 23, 'sellQty': 0, 'iep': True}, {'price': 1123.7, 'buyQty': 0, 'sellQty': 26}, {'price': 1123.8, 'buyQty': 0, 'sellQty': 20}, {'price': 1124, 'buyQty': 0, 'sellQty': 22}, {'price': 1125, 'buyQty': 0, 'sellQty': 192}, {'price': 1126, 'buyQty': 0, 'sellQty': 25}]",0,0,1122.5,526,1122.5,526,26-Dec-2025 09:07:22,13238,10036,0,0,0.9,0.08,1121.6
46,SUPREMEIND,SUPREMEINDEQN,EQ,,3323.0,2.7,0.08,3320.3,442,1468766,214263347671.27,4826.9,3095.0,3323.0,"[{'price': 3318, 'buyQty': 1, 'sellQty': 0}, {'price': 3318.5, 'buyQty': 2, 'sellQty': 0}, {'price': 3320, 'buyQty': 51, 'sellQty': 0}, {'price': 3320.3, 'buyQty': 64, 'sellQty': 0}, {'price': 3321, 'buyQty': 183, 'sellQty': 0}, {'price': 3323, 'buyQty': 0, 'sellQty': 0, 'iep': True}, {'price': 3326.9, 'buyQty': 0, 'sellQty': 12}, {'price': 3329.8, 'buyQty': 0, 'sellQty': 337}, {'price': 3330, 'buyQty': 0, 'sellQty': 5005}, {'price': 3334.1, 'buyQty': 0, 'sellQty': 12}, {'price': 3340, 'buyQty': 0, 'sellQty': 5}]",0,0,3323.0,442,3323.0,442,26-Dec-2025 09:07:11,7952,2851,0,0,2.7,0.08,3320.3
47,JSWSTEEL,JSWSTEELEQN,EQ,,1092.1,0.8,0.07,1091.3,1143,1248270,1019356449981.73,1223.9,880.0,1092.1,"[{'price': 1091.2, 'buyQty': 1, 'sellQty': 0}, {'price': 1091.3, 'buyQty': 48, 'sellQty': 0}, {'price': 1091.4, 'buyQty': 10, 'sellQty': 0}, {'price': 1092, 'buyQty': 18752, 'sellQty': 0}, {'price': 1092.1, 'buyQty': 1146, 'sellQty': 0, 'iep': True}, {'price': 1093.2, 'buyQty': 0, 'sellQty': 25}, {'price': 1095, 'buyQty': 0, 'sellQty': 1}, {'price': 1095.5, 'buyQty': 0, 'sellQty': 10}, {'price': 1095.9, 'buyQty': 0, 'sellQty': 50}, {'price': 1096, 'buyQty': 0, 'sellQty': 297}]",0,0,1092.1,1143,1092.1,1143,26-Dec-2025 09:07:22,33268,45240,0,0,0.8,0.07,1091.3
48,NYKAA,NYKAAEQN,EQ,,258.1,0.15,0.06,257.95,2875,742037,351281465865.01,273.22,154.9,258.1,"[{'price': 257.05, 'buyQty': 100, 'sellQty': 0}, {'price': 257.5, 'buyQty': 51, 'sellQty': 0}, {'price': 257.95, 'buyQty': 393, 'sellQty': 0}, {'price': 258, 'buyQty': 320, 'sellQty': 0}, {'price': 258.1, 'buyQty': 567, 'sellQty': 0, 'iep': True}, {'price': 258.25, 'buyQty': 0, 'sellQty': 86}, {'price': 258.4, 'buyQty': 0, 'sellQty': 25}, {'price': 258.5, 'buyQty': 0, 'sellQty': 2}, {'price': 258.6, 'buyQty': 0, 'sellQty': 110}, {'price': 258.8, 'buyQty': 0, 'sellQty': 86}]",0,0,258.1,2875,258.1,2875,26-Dec-2025 09:07:13,39688,29173,0,0,0.15,0.06,257.95
49,PATANJALI,PATANJALIEQN,EQ,,547.5,0.3,0.05,547.2,2661,1456897,185130721745.82,670.33,521.0,547.5,"[{'price': 547.15, 'buyQty': 1, 'sellQty': 0}, {'price': 547.2, 'buyQty': 66, 'sellQty': 0}, {'price': 547.3, 'buyQty': 10, 'sellQty': 0}, {'price': 547.5, 'buyQty': 42, 'sellQty': 0, 'iep': True}, {'price': 547.55, 'buyQty': 147, 'sellQty': 0}, {'price': 548, 'buyQty': 0, 'sellQty': 150}, {'price': 548.25, 'buyQty': 0, 'sellQty': 48}, {'price': 548.3, 'buyQty': 0, 'sellQty': 75}, {'price': 549, 'buyQty': 0, 'sellQty': 200}, {'price': 549.3, 'buyQty': 0, 'sellQty': 9}]",0,0,547.5,2661,547.5,2661,26-Dec-2025 09:07:13,15925,15878,0,0,0.3,0.05,547.2
50,GRASIM,GRASIMEQN,EQ,,2828.0,1.1,0.04,2826.9,425,1201900,1078522158412.49,2977.8,2276.95,2828.0,"[{'price': 2824, 'buyQty': 1, 'sellQty': 0}, {'price': 2826, 'buyQty': 3, 'sellQty': 0}, {'price': 2826.9, 'buyQty': 1, 'sellQty': 0}, {'price': 2827.3, 'buyQty': 1, 'sellQty': 0}, {'price': 2828, 'buyQty': 36, 'sellQty': 0, 'iep': True}, {'price': 2830.4, 'buyQty': 0, 'sellQty': 4}, {'price': 2831, 'buyQty': 0, 'sellQty': 60}, {'price': 2838.9, 'buyQty': 0, 'sellQty': 7}, {'price': 2839, 'buyQty': 0, 'sellQty': 26}, {'price': 2843, 'buyQty': 0, 'sellQty': 50}]",0,0,2828.0,425,2828.0,425,26-Dec-2025 09:07:10,7146,1376,0,0,1.1,0.04,2826.9
51,MARICO,MARICOEQN,EQ,,735.05,0.3,0.04,734.75,802,589510,387443198798.64,765.3,577.85,735.05,"[{'price': 732.65, 'buyQty': 200, 'sellQty': 0}, {'price': 733, 'buyQty': 50, 'sellQty': 0}, {'price': 734.75, 'buyQty': 52, 'sellQty': 0}, {'price': 735, 'buyQty': 10, 'sellQty': 0}, {'price': 735.05, 'buyQty': 44, 'sellQty': 0, 'iep': True}, {'price': 736, 'buyQty': 0, 'sellQty': 4}, {'price': 736.8, 'buyQty': 0, 'sellQty': 100}, {'price': 736.85, 'buyQty': 0, 'sellQty': 200}, {'price': 737, 'buyQty': 0, 'sellQty': 3}, {'price': 738.95, 'buyQty': 0, 'sellQty': 198}]",0,0,735.05,802,735.05,802,26-Dec-2025 09:07:14,18338,3387,0,0,0.3,0.04,734.75
52,DABUR,DABUREQN,EQ,,490.7,0.15,0.03,490.55,824,404336,288706921081.46,577.0,433.3,490.7,"[{'price': 490.45, 'buyQty': 1, 'sellQty': 0}, {'price': 490.5, 'buyQty': 56, 'sellQty': 0}, {'price': 490.55, 'buyQty': 840, 'sellQty': 0}, {'price': 490.6, 'buyQty': 20, 'sellQty': 0}, {'price': 490.7, 'buyQty': 643, 'sellQty': 0, 'iep': True}, {'price': 490.9, 'buyQty': 0, 'sellQty': 93}, {'price': 491.5, 'buyQty': 0, 'sellQty': 45}, {'price': 491.8, 'buyQty': 0, 'sellQty': 30}, {'price': 491.9, 'buyQty': 0, 'sellQty': 100}, {'price': 492, 'buyQty': 0, 'sellQty': 5}]",0,0,490.7,824,490.7,824,26-Dec-2025 09:07:22,34421,19565,0,0,0.15,0.03,490.55
53,FORTIS,FORTISEQN,EQ,,903.0,0.3,0.03,902.7,742,670026,469515847427.35,1104.3,577.0,903.0,"[{'price': 902, 'buyQty': 2, 'sellQty': 0}, {'price': 902.2, 'buyQty': 2, 'sellQty': 0}, {'price': 902.4, 'buyQty': 100, 'sellQty': 0}, {'price': 902.6, 'buyQty': 50, 'sellQty': 0}, {'price': 902.7, 'buyQty': 211, 'sellQty': 0}, {'price': 903, 'buyQty': 0, 'sellQty': 80, 'iep': True}, {'price': 903.5, 'buyQty': 0, 'sellQty': 12}, {'price': 904, 'buyQty': 0, 'sellQty': 50}, {'price': 905, 'buyQty': 0, 'sellQty': 50}, {'price': 907, 'buyQty': 0, 'sellQty': 100}]",0,0,903.0,742,903.0,742,26-Dec-2025 09:07:10,22013,7140,0,0,0.3,0.03,902.7
54,ONGC,ONGCEQN,EQ,,233.84,0.07,0.03,233.77,16209,3790312,905470187653.76,273.5,205.0,233.84,"[{'price': 233.71, 'buyQty': 50, 'sellQty': 0}, {'price': 233.72, 'buyQty': 5, 'sellQty': 0}, {'price': 233.75, 'buyQty': 27, 'sellQty': 0}, {'price': 233.77, 'buyQty': 2697, 'sellQty': 0}, {'price': 233.8, 'buyQty': 93, 'sellQty': 0}, {'price': 233.84, 'buyQty': 0, 'sellQty': 1340, 'iep': True}, {'price': 233.88, 'buyQty': 0, 'sellQty': 1}, {'price': 233.9, 'buyQty': 0, 'sellQty': 130}, {'price': 234, 'buyQty': 0, 'sellQty': 228}, {'price': 234.3, 'buyQty': 0, 'sellQty': 10}]",0,0,233.84,16209,233.84,16209,26-Dec-2025 09:07:12,204794,103601,0,0,0.07,0.03,233.77
55,RECLTD,RECLTDEQN,EQ,,354.85,0.1,0.03,354.75,7203,2555984,442048208963.96,544.7,330.95,354.85,"[{'price': 354.45, 'buyQty': 100, 'sellQty': 0}, {'price': 354.5, 'buyQty': 111, 'sellQty': 0}, {'price': 354.6, 'buyQty': 2, 'sellQty': 0}, {'price': 354.7, 'buyQty': 57, 'sellQty': 0}, {'price': 354.75, 'buyQty': 1545, 'sellQty': 0}, {'price': 354.85, 'buyQty': 0, 'sellQty': 115, 'iep': True}, {'price': 354.9, 'buyQty': 0, 'sellQty': 203}, {'price': 355, 'buyQty': 0, 'sellQty': 15312}, {'price': 355.1, 'buyQty': 0, 'sellQty': 595}, {'price': 355.25, 'buyQty': 0, 'sellQty': 150}]",0,0,354.85,7203,354.85,7203,26-Dec-2025 09:07:10,320852,127710,0,0,0.1,0.03,354.75
56,BSE,BSEEQN,EQ,,2671.4,0.5,0.02,2670.9,12659,33817252,1089523457360.7,3030.0,1227.33,2671.4,"[{'price': 2670.6, 'buyQty': 1, 'sellQty': 0}, {'price': 2670.9, 'buyQty': 1837, 'sellQty': 0}, {'price': 2671, 'buyQty': 397, 'sellQty': 0}, {'price': 2671.1, 'buyQty': 10, 'sellQty': 0}, {'price': 2671.2, 'buyQty': 48, 'sellQty': 0}, {'price': 2671.4, 'buyQty': 0, 'sellQty': 151, 'iep': True}, {'price': 2672, 'buyQty': 0, 'sellQty': 1}, {'price': 2672.3, 'buyQty': 0, 'sellQty': 30}, {'price': 2674, 'buyQty': 0, 'sellQty': 161}, {'price': 2675, 'buyQty': 0, 'sellQty': 286}]",0,0,2671.4,12659,2671.4,12659,26-Dec-2025 09:07:09,80941,53263,0,0,0.5,0.02,2670.9
57,GMRAIRPORT,GMRAIRPORTEQN,EQ,,103.1,0.02,0.02,103.08,9558,985429,367204674895.31,110.36,67.75,103.1,"[{'price': 103.03, 'buyQty': 1, 'sellQty': 0}, {'price': 103.05, 'buyQty': 76, 'sellQty': 0}, {'price': 103.08, 'buyQty': 2754, 'sellQty': 0}, {'price': 103.09, 'buyQty': 2, 'sellQty': 0}, {'price': 103.1, 'buyQty': 1050, 'sellQty': 0, 'iep': True}, {'price': 103.19, 'buyQty': 0, 'sellQty': 397}, {'price': 103.2, 'buyQty': 0, 'sellQty': 1297}, {'price': 103.3, 'buyQty': 0, 'sellQty': 3000}, {'price': 103.41, 'buyQty': 0, 'sellQty': 396}, {'price': 103.49, 'buyQty': 0, 'sellQty': 700}]",0,0,103.1,9558,103.1,9558,26-Dec-2025 09:07:10,1248825,89382,0,0,0.02,0.02,103.08
58,KAYNES,KAYNESEQN,EQ,,4119.5,1.0,0.02,4118.5,2445,10072177,128300049470.31,7822.0,3712.5,4119.5,"[{'price': 4116, 'buyQty': 10, 'sellQty': 0}, {'price': 4117, 'buyQty': 1, 'sellQty': 0}, {'price': 4118, 'buyQty': 36, 'sellQty': 0}, {'price': 4118.5, 'buyQty': 1484, 'sellQty': 0}, {'price': 4119, 'buyQty': 88, 'sellQty': 0}, {'price': 4119.5, 'buyQty': 0, 'sellQty': 78, 'iep': True}, {'price': 4120, 'buyQty': 0, 'sellQty': 157}, {'price': 4122, 'buyQty': 0, 'sellQty': 150}, {'price': 4124, 'buyQty': 0, 'sellQty': 2}, {'price': 4124.5, 'buyQty': 0, 'sellQty': 9}]",0,0,4119.5,2445,4119.5,2445,26-Dec-2025 09:07:10,29951,16741,0,0,1.0,0.02,4118.5
59,OIL,OILEQN,EQ,,409.0,0.1,0.02,408.9,2578,1054402,222398810049.35,494.55,325.0,409.0,"[{'price': 407.9, 'buyQty': 1, 'sellQty': 0}, {'price': 408, 'buyQty': 2010, 'sellQty': 0}, {'price': 408.2, 'buyQty': 1500, 'sellQty': 0}, {'price': 408.9, 'buyQty': 458, 'sellQty': 0}, {'price': 409, 'buyQty': 1447, 'sellQty': 0, 'iep': True}, {'price': 409.5, 'buyQty': 0, 'sellQty': 1}, {'price': 409.7, 'buyQty': 0, 'sellQty': 100}, {'price': 409.9, 'buyQty': 0, 'sellQty': 1}, {'price': 410, 'buyQty': 0, 'sellQty': 1}, {'price': 410.4, 'buyQty': 0, 'sellQty': 1}]",0,0,409.0,2578,409.0,2578,26-Dec-2025 09:07:13,24510,24803,0,0,0.1,0.02,408.9
60,RBLBANK,RBLBANKEQN,EQ,,306.0,0.05,0.02,305.95,15295,4680270,183006111067.89,332.0,146.1,306.0,"[{'price': 304.85, 'buyQty': 1675, 'sellQty': 0}, {'price': 305, 'buyQty': 1442, 'sellQty': 0}, {'price': 305.5, 'buyQty': 1, 'sellQty': 0}, {'price': 305.95, 'buyQty': 1928, 'sellQty': 0}, {'price': 306, 'buyQty': 2273, 'sellQty': 0, 'iep': True}, {'price': 306.05, 'buyQty': 0, 'sellQty': 3000}, {'price': 306.1, 'buyQty': 0, 'sellQty': 3207}, {'price': 306.25, 'buyQty': 0, 'sellQty': 5000}, {'price': 306.3, 'buyQty': 0, 'sellQty': 4000}, {'price': 306.4, 'buyQty': 0, 'sellQty': 100}]",0,0,306.0,15295,306.0,15295,26-Dec-2025 09:07:11,135103,36128,0,0,0.05,0.02,305.95
