,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
30,MARUTI,MARUTIEQN,EQ,,16575.0,33.0,0.2,16542.0,217,3596775,2165927242654.76,16818.0,10750.1,16575.0,"[{'price': 16551, 'buyQty': 40, 'sellQty': 0}, {'price': 16552, 'buyQty': 8, 'sellQty': 0}, {'price': 16560, 'buyQty': 1, 'sellQty': 0}, {'price': 16562, 'buyQty': 1, 'sellQty': 0}, {'price': 16570, 'buyQty': 76, 'sellQty': 0}, {'price': 16575, 'buyQty': 0, 'sellQty': 29, 'iep': True}, {'price': 16599, 'buyQty': 0, 'sellQty': 380}, {'price': 16600, 'buyQty': 0, 'sellQty': 141}, {'price': 16601, 'buyQty': 0, 'sellQty': 15}, {'price': 16615, 'buyQty': 0, 'sellQty': 25}]",0,0,16575.0,217,16575.0,217,30-Dec-2025 09:07:48,2597,981,0,0,33.0,0.2,16542.0
31,DIXON,DIXONEQN,EQ,,11880.0,23.0,0.19,11857.0,4676,55550880,487016749149.46,18700.0,11646.0,11880.0,"[{'price': 11870, 'buyQty': 54, 'sellQty': 0}, {'price': 11871, 'buyQty': 1, 'sellQty': 0}, {'price': 11874, 'buyQty': 5, 'sellQty': 0}, {'price': 11875, 'buyQty': 2, 'sellQty': 0}, {'price': 11879, 'buyQty': 3, 'sellQty': 0}, {'price': 11880, 'buyQty': 0, 'sellQty': 128, 'iep': True}, {'price': 11885, 'buyQty': 0, 'sellQty': 4}, {'price': 11890, 'buyQty': 0, 'sellQty': 12}, {'price': 11892, 'buyQty': 0, 'sellQty': 1}, {'price': 11897, 'buyQty': 0, 'sellQty': 10}]",0,0,11880.0,4676,11880.0,4676,30-Dec-2025 09:07:45,9708,11216,0,0,23.0,0.19,11857.0
32,YESBANK,YESBANKEQN,EQ,,21.4,0.04,0.19,21.36,643248,13765507,419177039055.18,24.3,16.02,21.4,"[{'price': 21.36, 'buyQty': 186117, 'sellQty': 0}, {'price': 21.37, 'buyQty': 534, 'sellQty': 0}, {'price': 21.38, 'buyQty': 10003, 'sellQty': 0}, {'price': 21.39, 'buyQty': 1005, 'sellQty': 0}, {'price': 21.4, 'buyQty': 18398, 'sellQty': 0, 'iep': True}, {'price': 21.41, 'buyQty': 0, 'sellQty': 100000}, {'price': 21.42, 'buyQty': 0, 'sellQty': 100000}, {'price': 21.43, 'buyQty': 0, 'sellQty': 31425}, {'price': 21.44, 'buyQty': 0, 'sellQty': 6000}, {'price': 21.45, 'buyQty': 0, 'sellQty': 10027}]",0,0,21.4,643248,21.4,643248,30-Dec-2025 09:07:45,2994319,1642063,0,0,0.04,0.19,21.36
33,INDHOTEL,INDHOTELEQN,EQ,,743.5,1.35,0.18,742.15,1933,1437185,648690841509.67,894.9,672.6,743.5,"[{'price': 742, 'buyQty': 110, 'sellQty': 0}, {'price': 742.15, 'buyQty': 135, 'sellQty': 0}, {'price': 742.35, 'buyQty': 15, 'sellQty': 0}, {'price': 742.6, 'buyQty': 300, 'sellQty': 0}, {'price': 743, 'buyQty': 2099, 'sellQty': 0}, {'price': 743.5, 'buyQty': 0, 'sellQty': 169, 'iep': True}, {'price': 743.95, 'buyQty': 0, 'sellQty': 75}, {'price': 744, 'buyQty': 0, 'sellQty': 954}, {'price': 744.3, 'buyQty': 0, 'sellQty': 1}, {'price': 745, 'buyQty': 0, 'sellQty': 1177}]",0,0,743.5,1933,743.5,1933,30-Dec-2025 09:07:45,51180,7798,0,0,1.35,0.18,742.15
34,SAMMAANCAP,SAMMAANCAPEQN,EQ,,142.09,0.25,0.18,141.84,18890,2684080,109000169873.45,192.95,97.61,142.09,"[{'price': 141.85, 'buyQty': 1, 'sellQty': 0}, {'price': 141.9, 'buyQty': 50, 'sellQty': 0}, {'price': 141.95, 'buyQty': 50, 'sellQty': 0}, {'price': 142, 'buyQty': 43201, 'sellQty': 0}, {'price': 142.09, 'buyQty': 123, 'sellQty': 0, 'iep': True}, {'price': 142.2, 'buyQty': 0, 'sellQty': 1000}, {'price': 142.3, 'buyQty': 0, 'sellQty': 10}, {'price': 142.33, 'buyQty': 0, 'sellQty': 1}, {'price': 142.4, 'buyQty': 0, 'sellQty': 1120}, {'price': 142.45, 'buyQty': 0, 'sellQty': 5121}]",0,0,142.09,18890,142.09,18890,30-Dec-2025 09:07:45,509047,207000,0,0,0.25,0.18,141.84
35,DALBHARAT,DALBHARATEQN,EQ,,2163.0,3.6,0.17,2159.4,255,551565,171200270861.86,2496.3,1601.0,2163.0,"[{'price': 2150, 'buyQty': 10, 'sellQty': 0}, {'price': 2155, 'buyQty': 5, 'sellQty': 0}, {'price': 2159, 'buyQty': 25, 'sellQty': 0}, {'price': 2159.4, 'buyQty': 22, 'sellQty': 0}, {'price': 2162, 'buyQty': 48, 'sellQty': 0}, {'price': 2163, 'buyQty': 0, 'sellQty': 164, 'iep': True}, {'price': 2163.1, 'buyQty': 0, 'sellQty': 43}, {'price': 2163.8, 'buyQty': 0, 'sellQty': 4}, {'price': 2165, 'buyQty': 0, 'sellQty': 15}, {'price': 2168.5, 'buyQty': 0, 'sellQty': 5}]",0,0,2163.0,255,2163.0,255,30-Dec-2025 09:07:57,2329,813,0,0,3.6,0.17,2159.4
36,AUROPHARMA,AUROPHARMAEQN,EQ,,1202.0,1.9,0.16,1200.1,363,436326,334498461177.64,1356.2,1010.0,1202.0,"[{'price': 1195.4, 'buyQty': 5, 'sellQty': 0}, {'price': 1198, 'buyQty': 100, 'sellQty': 0}, {'price': 1200, 'buyQty': 27, 'sellQty': 0}, {'price': 1200.1, 'buyQty': 110, 'sellQty': 0}, {'price': 1200.3, 'buyQty': 3, 'sellQty': 0}, {'price': 1202, 'buyQty': 0, 'sellQty': 117, 'iep': True}, {'price': 1205, 'buyQty': 0, 'sellQty': 51}, {'price': 1208, 'buyQty': 0, 'sellQty': 2}, {'price': 1209, 'buyQty': 0, 'sellQty': 50}, {'price': 1209.9, 'buyQty': 0, 'sellQty': 5}]",0,0,1202.0,363,1202.0,363,30-Dec-2025 09:07:57,8680,3619,0,0,1.9,0.16,1200.1
37,GRASIM,GRASIMEQN,EQ,,2847.0,4.6,0.16,2842.4,392,1116024,1084392705529.49,2977.8,2276.95,2847.0,"[{'price': 2842, 'buyQty': 60, 'sellQty': 0}, {'price': 2842.4, 'buyQty': 84, 'sellQty': 0}, {'price': 2842.5, 'buyQty': 12, 'sellQty': 0}, {'price': 2843, 'buyQty': 10, 'sellQty': 0}, {'price': 2846, 'buyQty': 3, 'sellQty': 0}, {'price': 2847, 'buyQty': 0, 'sellQty': 27, 'iep': True}, {'price': 2849, 'buyQty': 0, 'sellQty': 3}, {'price': 2849.9, 'buyQty': 0, 'sellQty': 10}, {'price': 2850, 'buyQty': 0, 'sellQty': 511}, {'price': 2851, 'buyQty': 0, 'sellQty': 800}]",0,0,2847.0,392,2847.0,392,30-Dec-2025 09:07:57,7176,2938,0,0,4.6,0.16,2842.4
38,TECHM,TECHMEQN,EQ,,1614.9,2.5,0.16,1612.4,600,968940,1021894238309.29,1773.6,1209.4,1614.9,"[{'price': 1608, 'buyQty': 1025, 'sellQty': 0}, {'price': 1610, 'buyQty': 1, 'sellQty': 0}, {'price': 1612, 'buyQty': 8, 'sellQty': 0}, {'price': 1612.4, 'buyQty': 7, 'sellQty': 0}, {'price': 1614, 'buyQty': 119, 'sellQty': 0}, {'price': 1614.9, 'buyQty': 0, 'sellQty': 121, 'iep': True}, {'price': 1615, 'buyQty': 0, 'sellQty': 1}, {'price': 1615.4, 'buyQty': 0, 'sellQty': 2}, {'price': 1616, 'buyQty': 0, 'sellQty': 3}, {'price': 1618, 'buyQty': 0, 'sellQty': 5}]",0,0,1614.9,600,1614.9,600,30-Dec-2025 09:07:57,26334,10735,0,0,2.5,0.16,1612.4
39,JINDALSTEL,JINDALSTELEQN,EQ,,992.0,1.5,0.15,990.5,287,284704,368996630541.91,1098.0,723.35,992.0,"[{'price': 987.2, 'buyQty': 22, 'sellQty': 0}, {'price': 988, 'buyQty': 6, 'sellQty': 0}, {'price': 989.2, 'buyQty': 1, 'sellQty': 0}, {'price': 990, 'buyQty': 133, 'sellQty': 0}, {'price': 990.5, 'buyQty': 303, 'sellQty': 0}, {'price': 992, 'buyQty': 0, 'sellQty': 450, 'iep': True}, {'price': 992.9, 'buyQty': 0, 'sellQty': 10}, {'price': 993, 'buyQty': 0, 'sellQty': 5}, {'price': 995, 'buyQty': 0, 'sellQty': 5}, {'price': 995.7, 'buyQty': 0, 'sellQty': 350}]",0,0,992.0,287,992.0,287,30-Dec-2025 09:07:56,15294,6604,0,0,1.5,0.15,990.5
40,CAMS,CAMSEQN,EQ,,738.7,1.0,0.14,737.7,1457,1076285,176850199076.16,1057.57,606.21,738.7,"[{'price': 737.3, 'buyQty': 1, 'sellQty': 0}, {'price': 737.5, 'buyQty': 3, 'sellQty': 0}, {'price': 737.7, 'buyQty': 368, 'sellQty': 0}, {'price': 738, 'buyQty': 123, 'sellQty': 0}, {'price': 738.5, 'buyQty': 40, 'sellQty': 0}, {'price': 738.7, 'buyQty': 0, 'sellQty': 235, 'iep': True}, {'price': 739.7, 'buyQty': 0, 'sellQty': 20}, {'price': 740, 'buyQty': 0, 'sellQty': 50}, {'price': 744.6, 'buyQty': 0, 'sellQty': 14}, {'price': 745, 'buyQty': 0, 'sellQty': 85}]",0,0,738.7,1457,738.7,1457,30-Dec-2025 09:07:57,33155,30119,0,0,1.0,0.14,737.7
41,INFY,INFYEQN,EQ,,1647.0,2.3,0.14,1644.7,3829,6306363,5767972408317.01,1982.8,1307.0,1647.0,"[{'price': 1645, 'buyQty': 424, 'sellQty': 0}, {'price': 1645.4, 'buyQty': 379, 'sellQty': 0}, {'price': 1646, 'buyQty': 48, 'sellQty': 0}, {'price': 1646.5, 'buyQty': 1, 'sellQty': 0}, {'price': 1647, 'buyQty': 75, 'sellQty': 0, 'iep': True}, {'price': 1647.7, 'buyQty': 0, 'sellQty': 50}, {'price': 1648, 'buyQty': 0, 'sellQty': 101}, {'price': 1648.6, 'buyQty': 0, 'sellQty': 11}, {'price': 1648.7, 'buyQty': 0, 'sellQty': 10}, {'price': 1649, 'buyQty': 0, 'sellQty': 150}]",0,0,1647.0,3829,1647.0,3829,30-Dec-2025 09:07:45,59441,30051,0,0,2.3,0.14,1644.7
42,LAURUSLABS,LAURUSLABSEQN,EQ,,1082.9,1.5,0.14,1081.4,839,908553,419376107512.0,1098.4,501.15,1082.9,"[{'price': 1080, 'buyQty': 5, 'sellQty': 0}, {'price': 1081.4, 'buyQty': 1050, 'sellQty': 0}, {'price': 1082.6, 'buyQty': 10, 'sellQty': 0}, {'price': 1082.9, 'buyQty': 168, 'sellQty': 0, 'iep': True}, {'price': 1083, 'buyQty': 1430, 'sellQty': 0}, {'price': 1083.4, 'buyQty': 0, 'sellQty': 4}, {'price': 1084, 'buyQty': 0, 'sellQty': 220}, {'price': 1085, 'buyQty': 0, 'sellQty': 15}, {'price': 1085.5, 'buyQty': 0, 'sellQty': 60}, {'price': 1086, 'buyQty': 0, 'sellQty': 2}]",0,0,1082.9,839,1082.9,839,30-Dec-2025 09:07:48,13967,7964,0,0,1.5,0.14,1081.4
43,BIOCON,BIOCONEQN,EQ,,390.9,0.5,0.13,390.4,858,335392,234135963140.26,424.95,291.0,390.9,"[{'price': 389, 'buyQty': 905, 'sellQty': 0}, {'price': 390, 'buyQty': 581, 'sellQty': 0}, {'price': 390.4, 'buyQty': 20, 'sellQty': 0}, {'price': 390.65, 'buyQty': 50, 'sellQty': 0}, {'price': 390.9, 'buyQty': 205, 'sellQty': 0, 'iep': True}, {'price': 390.95, 'buyQty': 0, 'sellQty': 4}, {'price': 391.5, 'buyQty': 0, 'sellQty': 22}, {'price': 391.8, 'buyQty': 0, 'sellQty': 782}, {'price': 392, 'buyQty': 0, 'sellQty': 2}, {'price': 392.5, 'buyQty': 0, 'sellQty': 38}]",0,0,390.9,858,390.9,858,30-Dec-2025 09:07:57,68938,11993,0,0,0.5,0.13,390.4
44,HAL,HALEQN,EQ,,4380.0,5.7,0.13,4374.3,2982,13061160,828071801298.0,5165.0,3046.05,4380.0,"[{'price': 4377, 'buyQty': 8, 'sellQty': 0}, {'price': 4378.9, 'buyQty': 30, 'sellQty': 0}, {'price': 4379.4, 'buyQty': 10, 'sellQty': 0}, {'price': 4379.7, 'buyQty': 20, 'sellQty': 0}, {'price': 4380, 'buyQty': 151, 'sellQty': 0, 'iep': True}, {'price': 4383, 'buyQty': 0, 'sellQty': 50}, {'price': 4384, 'buyQty': 0, 'sellQty': 50}, {'price': 4385, 'buyQty': 0, 'sellQty': 233}, {'price': 4387.1, 'buyQty': 0, 'sellQty': 60}, {'price': 4387.9, 'buyQty': 0, 'sellQty': 1}]",0,0,4380.0,2982,4380.0,2982,30-Dec-2025 09:07:45,23371,13159,0,0,5.7,0.13,4374.3
45,SONACOMS,SONACOMSEQN,EQ,,478.0,0.6,0.13,477.4,3077,1470806,213649344789.36,607.3,380.0,478.0,"[{'price': 475.5, 'buyQty': 25, 'sellQty': 0}, {'price': 476, 'buyQty': 4, 'sellQty': 0}, {'price': 477, 'buyQty': 17, 'sellQty': 0}, {'price': 477.4, 'buyQty': 542, 'sellQty': 0}, {'price': 478, 'buyQty': 153, 'sellQty': 0, 'iep': True}, {'price': 479.9, 'buyQty': 0, 'sellQty': 49}, {'price': 480, 'buyQty': 0, 'sellQty': 260}, {'price': 481, 'buyQty': 0, 'sellQty': 6}, {'price': 482.4, 'buyQty': 0, 'sellQty': 20}, {'price': 482.9, 'buyQty': 0, 'sellQty': 50}]",0,0,478.0,3077,478.0,3077,30-Dec-2025 09:07:45,27005,13067,0,0,0.6,0.13,477.4
46,APLAPOLLO,APLAPOLLOEQN,EQ,,1890.9,2.3,0.12,1888.6,128,242035,340556230273.49,1936.0,1272.7,1890.9,"[{'price': 1886.4, 'buyQty': 1, 'sellQty': 0}, {'price': 1888.6, 'buyQty': 13, 'sellQty': 0}, {'price': 1889, 'buyQty': 1, 'sellQty': 0}, {'price': 1890, 'buyQty': 1, 'sellQty': 0}, {'price': 1890.9, 'buyQty': 5, 'sellQty': 0, 'iep': True}, {'price': 1895, 'buyQty': 0, 'sellQty': 27}, {'price': 1898.8, 'buyQty': 0, 'sellQty': 6}, {'price': 1900, 'buyQty': 0, 'sellQty': 6}, {'price': 1902, 'buyQty': 0, 'sellQty': 4}, {'price': 1904.4, 'buyQty': 0, 'sellQty': 1}]",0,0,1890.9,128,1890.9,128,30-Dec-2025 09:07:57,7059,1822,0,0,2.3,0.12,1888.6
47,ADANIENSOL,ADANIENSOLEQN,EQ,,1000.4,1.05,0.11,999.35,1060,1060424,345941771395.23,1050.0,639.45,1000.4,"[{'price': 996, 'buyQty': 1006, 'sellQty': 0}, {'price': 998, 'buyQty': 1, 'sellQty': 0}, {'price': 999, 'buyQty': 20, 'sellQty': 0}, {'price': 999.35, 'buyQty': 116, 'sellQty': 0}, {'price': 1000, 'buyQty': 25, 'sellQty': 0}, {'price': 1000.4, 'buyQty': 0, 'sellQty': 35, 'iep': True}, {'price': 1003.8, 'buyQty': 0, 'sellQty': 50}, {'price': 1004.1, 'buyQty': 0, 'sellQty': 430}, {'price': 1004.35, 'buyQty': 0, 'sellQty': 1901}, {'price': 1004.5, 'buyQty': 0, 'sellQty': 500}]",0,0,1000.4,1060,1000.4,1060,30-Dec-2025 09:07:44,25983,5630,0,0,1.05,0.11,999.35
48,BHEL,BHELEQN,EQ,,279.7,0.3,0.11,279.4,10794,3019081,357532753185.11,295.25,176.0,279.7,"[{'price': 279.05, 'buyQty': 35, 'sellQty': 0}, {'price': 279.1, 'buyQty': 100, 'sellQty': 0}, {'price': 279.25, 'buyQty': 50, 'sellQty': 0}, {'price': 279.4, 'buyQty': 1147, 'sellQty': 0}, {'price': 279.5, 'buyQty': 26, 'sellQty': 0}, {'price': 279.7, 'buyQty': 0, 'sellQty': 253, 'iep': True}, {'price': 279.8, 'buyQty': 0, 'sellQty': 625}, {'price': 279.9, 'buyQty': 0, 'sellQty': 5276}, {'price': 280, 'buyQty': 0, 'sellQty': 1659}, {'price': 280.1, 'buyQty': 0, 'sellQty': 160}]",0,0,279.7,10794,279.7,10794,30-Dec-2025 09:07:57,182996,42881,0,0,0.3,0.11,279.4
49,DMART,DMARTEQN,EQ,,3792.0,4.0,0.11,3788.0,161,610512,556286460305.2,4949.5,3340.0,3792.0,"[{'price': 3781.1, 'buyQty': 1, 'sellQty': 0}, {'price': 3785, 'buyQty': 236, 'sellQty': 0}, {'price': 3786, 'buyQty': 2, 'sellQty': 0}, {'price': 3788, 'buyQty': 130, 'sellQty': 0}, {'price': 3790, 'buyQty': 2, 'sellQty': 0}, {'price': 3792, 'buyQty': 0, 'sellQty': 8, 'iep': True}, {'price': 3794.3, 'buyQty': 0, 'sellQty': 12}, {'price': 3794.9, 'buyQty': 0, 'sellQty': 2}, {'price': 3799, 'buyQty': 0, 'sellQty': 15}, {'price': 3799.5, 'buyQty': 0, 'sellQty': 5}]",0,0,3792.0,161,3792.0,161,30-Dec-2025 09:07:58,12713,4637,0,0,4.0,0.11,3788.0
50,VEDL,VEDLEQN,EQ,,593.75,0.65,0.11,593.1,45629,27092218,1003178307582.72,616.0,363.0,593.75,"[{'price': 593.55, 'buyQty': 100, 'sellQty': 0}, {'price': 593.6, 'buyQty': 100, 'sellQty': 0}, {'price': 593.7, 'buyQty': 10, 'sellQty': 0}, {'price': 593.75, 'buyQty': 5851, 'sellQty': 0, 'iep': True}, {'price': 593.8, 'buyQty': 2485, 'sellQty': 0}, {'price': 593.9, 'buyQty': 0, 'sellQty': 1025}, {'price': 593.95, 'buyQty': 0, 'sellQty': 1}, {'price': 594, 'buyQty': 0, 'sellQty': 248}, {'price': 594.5, 'buyQty': 0, 'sellQty': 1}, {'price': 594.8, 'buyQty': 0, 'sellQty': 305}]",0,0,593.75,45629,593.75,45629,30-Dec-2025 09:07:45,187823,1350387,0,0,0.65,0.11,593.1
51,COFORGE,COFORGEEQN,EQ,,1684.9,1.6,0.1,1683.3,4407,7425354,559884537496.14,2005.36,1194.01,1684.9,"[{'price': 1681, 'buyQty': 10, 'sellQty': 0}, {'price': 1683, 'buyQty': 29, 'sellQty': 0}, {'price': 1683.3, 'buyQty': 876, 'sellQty': 0}, {'price': 1683.5, 'buyQty': 30, 'sellQty': 0}, {'price': 1684, 'buyQty': 129, 'sellQty': 0}, {'price': 1684.9, 'buyQty': 0, 'sellQty': 350, 'iep': True}, {'price': 1685, 'buyQty': 0, 'sellQty': 1333}, {'price': 1685.4, 'buyQty': 0, 'sellQty': 19}, {'price': 1687.9, 'buyQty': 0, 'sellQty': 500}, {'price': 1688.2, 'buyQty': 0, 'sellQty': 19}]",0,0,1684.9,4407,1684.9,4407,30-Dec-2025 09:07:45,62354,23123,0,0,1.6,0.1,1683.3
52,ITC,ITCEQN,EQ,,403.0,0.4,0.1,402.6,11288,4549064,3872223411789.04,491.0,390.15,403.0,"[{'price': 402.6, 'buyQty': 1752, 'sellQty': 0}, {'price': 402.65, 'buyQty': 572, 'sellQty': 0}, {'price': 402.8, 'buyQty': 6, 'sellQty': 0}, {'price': 402.95, 'buyQty': 25, 'sellQty': 0}, {'price': 403, 'buyQty': 223, 'sellQty': 0, 'iep': True}, {'price': 403.35, 'buyQty': 0, 'sellQty': 206}, {'price': 403.5, 'buyQty': 0, 'sellQty': 1115}, {'price': 403.6, 'buyQty': 0, 'sellQty': 6}, {'price': 403.7, 'buyQty': 0, 'sellQty': 100}, {'price': 403.8, 'buyQty': 0, 'sellQty': 406}]",0,0,403.0,11288,403.0,11288,30-Dec-2025 09:07:44,267287,256327,0,0,0.4,0.1,402.6
53,KAYNES,KAYNESEQN,EQ,,3992.0,4.0,0.1,3988.0,2736,10922112,124484839842.9,7822.0,3712.5,3992.0,"[{'price': 3987, 'buyQty': 1, 'sellQty': 0}, {'price': 3988, 'buyQty': 1024, 'sellQty': 0}, {'price': 3989, 'buyQty': 40, 'sellQty': 0}, {'price': 3990, 'buyQty': 202, 'sellQty': 0}, {'price': 3991, 'buyQty': 37, 'sellQty': 0}, {'price': 3992, 'buyQty': 0, 'sellQty': 4, 'iep': True}, {'price': 3993, 'buyQty': 0, 'sellQty': 1}, {'price': 3995, 'buyQty': 0, 'sellQty': 3}, {'price': 3996, 'buyQty': 0, 'sellQty': 5}, {'price': 3997, 'buyQty': 0, 'sellQty': 80}]",0,0,3992.0,2736,3992.0,2736,30-Dec-2025 09:07:45,27575,15188,0,0,4.0,0.1,3988.0
54,AMBER,AMBEREQN,EQ,,6499.0,6.0,0.09,6493.0,233,1514267,137968281844.89,8626.0,5235.0,6499.0,"[{'price': 6494, 'buyQty': 10, 'sellQty': 0}, {'price': 6495, 'buyQty': 3, 'sellQty': 0}, {'price': 6495.5, 'buyQty': 5, 'sellQty': 0}, {'price': 6498, 'buyQty': 1, 'sellQty': 0}, {'price': 6499, 'buyQty': 20, 'sellQty': 0, 'iep': True}, {'price': 6500, 'buyQty': 0, 'sellQty': 1}, {'price': 6516.5, 'buyQty': 0, 'sellQty': 134}, {'price': 6525, 'buyQty': 0, 'sellQty': 6}, {'price': 6530, 'buyQty': 0, 'sellQty': 3}, {'price': 6535, 'buyQty': 0, 'sellQty': 4}]",0,0,6499.0,233,6499.0,233,30-Dec-2025 09:07:58,3058,1264,0,0,6.0,0.09,6493.0
55,RELIANCE,RELIANCEEQN,EQ,,1547.0,1.4,0.09,1545.6,29100,45017700,10441518602872.52,1581.3,1114.85,1547.0,"[{'price': 1546.1, 'buyQty': 27, 'sellQty': 0}, {'price': 1546.3, 'buyQty': 100, 'sellQty': 0}, {'price': 1546.4, 'buyQty': 1, 'sellQty': 0}, {'price': 1546.7, 'buyQty': 1174, 'sellQty': 0}, {'price': 1547, 'buyQty': 187, 'sellQty': 0, 'iep': True}, {'price': 1547.5, 'buyQty': 0, 'sellQty': 40}, {'price': 1548, 'buyQty': 0, 'sellQty': 7000}, {'price': 1548.5, 'buyQty': 0, 'sellQty': 500}, {'price': 1548.7, 'buyQty': 0, 'sellQty': 25}, {'price': 1548.9, 'buyQty': 0, 'sellQty': 2}]",0,0,1547.0,29100,1547.0,29100,30-Dec-2025 09:07:45,166642,59115,0,0,1.4,0.09,1545.6
56,ULTRACEMCO,ULTRACEMCOEQN,EQ,,11810.0,11.0,0.09,11799.0,156,1842360,1399220133474.89,13097.0,10047.85,11810.0,"[{'price': 11790, 'buyQty': 50, 'sellQty': 0}, {'price': 11795, 'buyQty': 50, 'sellQty': 0}, {'price': 11799, 'buyQty': 3, 'sellQty': 0}, {'price': 11800, 'buyQty': 51, 'sellQty': 0}, {'price': 11810, 'buyQty': 25, 'sellQty': 0, 'iep': True}, {'price': 11815, 'buyQty': 0, 'sellQty': 25}, {'price': 11816, 'buyQty': 0, 'sellQty': 1}, {'price': 11820, 'buyQty': 0, 'sellQty': 51}, {'price': 11825, 'buyQty': 0, 'sellQty': 2}, {'price': 11829, 'buyQty': 0, 'sellQty': 1}]",0,0,11810.0,156,11810.0,156,30-Dec-2025 09:07:45,5524,889,0,0,11.0,0.09,11799.0
57,AXISBANK,AXISBANKEQN,EQ,,1233.0,1.0,0.08,1232.0,4044,4986252,3518111759325.38,1304.0,933.5,1233.0,"[{'price': 1228.9, 'buyQty': 5, 'sellQty': 0}, {'price': 1229, 'buyQty': 152, 'sellQty': 0}, {'price': 1230, 'buyQty': 12, 'sellQty': 0}, {'price': 1231, 'buyQty': 130, 'sellQty': 0}, {'price': 1232, 'buyQty': 326, 'sellQty': 0}, {'price': 1233, 'buyQty': 0, 'sellQty': 217, 'iep': True}, {'price': 1234, 'buyQty': 0, 'sellQty': 12}, {'price': 1235, 'buyQty': 0, 'sellQty': 4692}, {'price': 1236, 'buyQty': 0, 'sellQty': 2566}, {'price': 1236.6, 'buyQty': 0, 'sellQty': 214}]",0,0,1233.0,4044,1233.0,4044,30-Dec-2025 09:07:45,86874,7187,0,0,1.0,0.08,1232.0
58,RBLBANK,RBLBANKEQN,EQ,,304.45,0.25,0.08,304.2,2833,862506,182849068318.51,332.0,146.1,304.45,"[{'price': 303.55, 'buyQty': 50, 'sellQty': 0}, {'price': 303.6, 'buyQty': 50, 'sellQty': 0}, {'price': 304, 'buyQty': 247, 'sellQty': 0}, {'price': 304.2, 'buyQty': 575, 'sellQty': 0}, {'price': 304.45, 'buyQty': 928, 'sellQty': 0, 'iep': True}, {'price': 304.8, 'buyQty': 0, 'sellQty': 30}, {'price': 304.9, 'buyQty': 0, 'sellQty': 50}, {'price': 304.95, 'buyQty': 0, 'sellQty': 20}, {'price': 305, 'buyQty': 0, 'sellQty': 211}, {'price': 305.4, 'buyQty': 0, 'sellQty': 50}]",0,0,304.45,2833,304.45,2833,30-Dec-2025 09:07:46,70730,37601,0,0,0.25,0.08,304.2
59,ADANIENT,ADANIENTEQN,EQ,,2204.8,1.6,0.07,2203.2,1573,3468150,571718870867.17,2616.5,1967.52,2204.8,"[{'price': 2203.2, 'buyQty': 287, 'sellQty': 0}, {'price': 2203.3, 'buyQty': 2, 'sellQty': 0}, {'price': 2203.4, 'buyQty': 1, 'sellQty': 0}, {'price': 2203.5, 'buyQty': 4, 'sellQty': 0}, {'price': 2204, 'buyQty': 107, 'sellQty': 0}, {'price': 2204.8, 'buyQty': 0, 'sellQty': 816, 'iep': True}, {'price': 2206, 'buyQty': 0, 'sellQty': 5}, {'price': 2208, 'buyQty': 0, 'sellQty': 30}, {'price': 2209, 'buyQty': 0, 'sellQty': 305}, {'price': 2209.9, 'buyQty': 0, 'sellQty': 52}]",0,0,2204.8,1573,2204.8,1573,30-Dec-2025 09:07:57,23237,10638,0,0,1.6,0.07,2203.2
60,BANDHANBNK,BANDHANBNKEQN,EQ,,146.15,0.1,0.07,146.05,6306,921621,126844192700.2,192.48,128.16,146.15,"[{'price': 146.05, 'buyQty': 1289, 'sellQty': 0}, {'price': 146.06, 'buyQty': 5, 'sellQty': 0}, {'price': 146.1, 'buyQty': 4, 'sellQty': 0}, {'price': 146.13, 'buyQty': 2000, 'sellQty': 0}, {'price': 146.15, 'buyQty': 3585, 'sellQty': 0, 'iep': True}, {'price': 146.25, 'buyQty': 0, 'sellQty': 30}, {'price': 146.48, 'buyQty': 0, 'sellQty': 5}, {'price': 146.5, 'buyQty': 0, 'sellQty': 4060}, {'price': 146.55, 'buyQty': 0, 'sellQty': 95}, {'price': 146.59, 'buyQty': 0, 'sellQty': 30}]",0,0,146.15,6306,146.15,6306,30-Dec-2025 09:07:45,253191,67718,0,0,0.1,0.07,146.05
